code,name,cf_sales20161,rateofreturn20161,cf_nm20161,cf_liabilities20161,cashflowratio20161,cf_sales20162,rateofreturn20162,cf_nm20162,cf_liabilities20162,cashflowratio20162,cf_sales20163,rateofreturn20163,cf_nm20163,cf_liabilities20163,cashflowratio20163,cf_sales20164,rateofreturn20164,cf_nm20164,cf_liabilities20164,cashflowratio20164,cf_sales20171,rateofreturn20171,cf_nm20171,cf_liabilities20171,cashflowratio20171,cf_sales20172,rateofreturn20172,cf_nm20172,cf_liabilities20172,cashflowratio20172,cf_sales20173,rateofreturn20173,cf_nm20173,cf_liabilities20173,cashflowratio20173,cf_sales20174,rateofreturn20174,cf_nm20174,cf_liabilities20174,cashflowratio20174,cf_sales20181,rateofreturn20181,cf_nm20181,cf_liabilities20181,cashflowratio20181
600644,乐山电力,-0.0111,-0.002,-0.1463,-0.0038,-0.6763,0.1098,0.0386,0.5902,0.0761,11.8255,0.2014,0.1072,1.1051,0.2232,32.2166,0.1815,0.1362,1.5384,0.2871,39.8482,-0.1536,-0.0297,-2.2891,-0.0652,-9.5839,0.0481,0.0171,0.7217,0.036000000000000004,5.5487,0.0687,0.034,0.9084,0.0699,10.7324,0.1151,0.0794,4.2682,0.1573,26.3584,-0.2391,-0.0407,-6.25,-0.0803,-13.4235
002865,钧达股份,0.1969,,3.8914,,,0.1068,,2.1963,,,0.1513,,2.81,,,0.1874,0.1213,3.2244,0.1997,21.1274,0.0592,0.0104,1.2425,0.0167,1.7519,-0.1,-0.0299,-2.3009,-0.0579,-6.0967,-0.1315,-0.055999999999999994,-2.5858,-0.1036,-10.8385,-0.0448,-0.03,-0.7649,-0.059000000000000004,-6.2101,-0.2393,-0.0384,-4.542,-0.0772,-8.3218
603716,塞力斯,-0.1047,,-1.2292,,,-0.0299,-0.0121,-0.2288,-0.0402,-4.178999999999999,-0.0832,-0.0492,-0.7102,-0.1521,-15.6885,-0.0271,-0.0156,-0.2314,-0.073,-8.2258,-0.0884,-0.0131,-0.997,-0.0644,-7.2267,-0.1175,-0.0331,-1.0867,-0.1174,-12.5615,-0.0792,-0.0337,-0.7907,-0.0989,-11.1126,-0.0687,-0.0403,-0.5935,-0.1118,-11.8806,-0.2402,-0.0377,-2.5691,-0.099,-10.9358
603063,禾望电气,,,,,,0.1153,,0.4023,,,0.0937,,0.3174,,,0.2161,0.0965,0.6659999999999999,0.4191,46.2763,0.0573,,0.2503,,,0.2988,0.067,1.0443,0.3157,35.0541,0.1507,0.0348,0.5327,0.2315,25.6043,0.0955,0.0298,0.3605,0.1946,21.4854,-0.2408,-0.0108,-1.4609,-0.0809,-9.1483
603926,铁流股份,0.0041,,0.0267,,,0.0686,,0.4321,,,0.0284,,0.175,,,0.1241,0.1182,0.8027,0.3504,39.091,-0.0541,-0.0132,-0.3803,-0.0406,-4.5047,0.0145,0.0043,0.109,0.0238,2.6771,0.0454,0.0205,0.3163,0.1269,14.4816,0.0783,0.0466,0.6081,0.2585,29.133000000000003,-0.2411,-0.0323,-1.9841,-0.1338,-14.6236
300317,珈伟股份,-0.4408,-0.0267,-3.8504,-0.0417,-6.7233,-0.0705,-0.0106,-0.7479,-0.0181,-2.6091,-0.0933,-0.0204,-0.8398,-0.0421,-6.6535,0.0891,0.0275,0.7965,0.0553,8.1582,-0.1251,-0.0091,-0.8685,-0.0183,-2.657,-0.1178,-0.0265,-1.1055,-0.0545,-8.1148,-0.0525,-0.0152,-0.522,-0.032,-4.9243,0.0251,0.0096,0.2748,0.0212,3.1126,-0.2412,-0.0126,-4.6184,-0.027999999999999997,-4.1708
300505,川金诺,-0.2006,-0.034,-4.5404,-0.1406,-22.699,0.0363,0.0128,0.4867,0.0491,7.3603,0.1269,0.08,1.4356,0.3497,56.7851,0.0797,0.0649,0.8875,0.2961,49.1153,-0.2153,-0.045,-4.671,-0.2164,-37.3195,-0.0156,-0.006999999999999999,-0.2224,-0.0313,-5.0429,0.0632,0.0427,0.9197,0.1862,29.1522,0.12,0.1078,1.5844,0.4295,62.3446,-0.2414,-0.0442,-5.1719,-0.1388,-17.9159
000413,东旭光电,-0.591,-0.0327,-2.5542,-0.0686,-15.3714,0.4445,0.0383,2.2463,0.0691,15.0062,0.3823,0.0414,1.9218,0.0953,22.004,0.2014,0.0297,1.0607,0.0585,15.2562,-0.3836,-0.0175,-1.9319,-0.0346,-8.8219,-0.3047,-0.0296,-2.0326,-0.0586,-13.6162,0.0423,0.0068,0.298,0.0136,2.8905,0.073,0.0187,0.6528,0.0355,6.1217,-0.2416,-0.0164,-2.6088,-0.031,-5.1705
002013,中航机电,-0.2804,-0.02,,-0.0331,-4.1666,-0.17800000000000002,-0.0303,-4.7059,-0.05,-6.0494,-0.1982,-0.053,-4.3389,-0.0931,-11.4069,0.0956,0.0406,1.4133,0.0717,8.6105,-0.1513,-0.0125,-45.5294,-0.0224,-2.7706,-0.0957,-0.019,-2.1355,-0.0337,-4.0867,-0.0433,-0.0124,-0.8548,-0.0218,-2.6373,0.2154,0.0895,3.3930000000000002,0.1704,20.4922,-0.2418,-0.0215,-14.5665,-0.0416,-5.0709
603085,天成自控,0.2356,0.0299,2.8016,0.1125,11.6956,0.1332,0.04,1.3548,0.152,16.7154,0.1437,0.0347,1.4422,0.237,25.9001,0.1089,0.0361,1.1162,0.2349,23.4916,-0.0815,-0.0074,-1.1547,-0.04,-3.9994,-0.0297,-0.006999999999999999,-0.3025,-0.0319,-3.1948,-0.0439,-0.0163,-0.4516,-0.0557,-5.5651,-0.1506,-0.0773,-1.6818,-0.2166,-21.6599,-0.2419,-0.0276,-3.8364,-0.0742,-7.4204
603679,华体科技,,,,,,-0.0279,,-0.3114,,,0.0125,,0.1038,,,0.0943,0.0827,0.8009999999999999,0.1914,19.1357,-0.1706,,-1.653,,,-0.0351,-0.009000000000000001,-0.369,-0.0336,-3.4344,-0.052000000000000005,-0.0228,-0.5025,-0.0893,-9.1212,0.0729,0.0474,0.6625,0.1582,15.8247,-0.2425,-0.0423,-2.6660000000000004,-0.1647,-16.4708
002465,海格通信,-0.5728,-0.0349,-9.5195,-0.1193,-20.276,-0.3827,-0.0633,-2.6968,-0.2151,-37.4042,-0.3745,-0.0915,-3.0179,-0.3053,-50.8384,-0.0799,-0.0302,-0.5414,-0.0888,-11.1311,-0.6325,-0.0439,-17.692,-0.1454,-17.1132,-0.2781,-0.0389,-3.0294,-0.1328,-15.5757,-0.1997,-0.0389,-2.4672,-0.1438,-17.1222,0.0525,0.0149,0.5158,0.054000000000000006,6.3774,-0.2427,-0.016,-12.5058,-0.0618,-7.3778
603887,城地股份,0.027000000000000003,,0.2916,,,0.0122,0.0053,0.0992,0.0111,1.1473,-0.028999999999999998,-0.0121,-0.256,-0.035,-3.6189,-0.0848,-0.0468,-0.8666,-0.1403,-14.7016,-0.1565,-0.0274,-1.7399,-0.098,-10.0953,-0.2149,-0.0774,-2.0548,-0.2286,-23.611,-0.2801,-0.1356,-3.1723,-0.3825,-39.28,-0.1667,-0.1101,-2.0413,-0.2844,-28.9705,-0.2429,-0.0457,-3.4619999999999997,-0.1226,-12.4976
601900,南方传媒,-0.17600000000000002,-0.0276,-1.7044,-0.0575,-6.7499,0.0778,0.0212,0.7773,0.0445,5.2653,0.1091,0.0484,1.0203,0.0977,11.3525,0.1104,0.063,1.0801,0.1293,15.0596,0.0612,0.0083,0.5349,0.0178,2.0805,0.3089,0.0753,2.5892,0.1579,18.3613,0.1036,0.0431,0.8408,0.0884,10.1306,0.0633,0.0365,0.5115,0.0798,9.213,-0.2443,-0.0332,-1.8572,-0.0726,-8.3457
300244,迪安诊断,-0.1523,-0.0302,-2.114,-0.0977,-11.0489,0.025,0.01,0.2489,0.0231,2.9824,0.0054,0.0027,0.0585,0.0051,0.9871,0.0346,0.0231,0.3913,0.0417,7.0394,-0.19899999999999998,-0.036000000000000004,-2.5891,-0.0639,-12.5692,-0.0594,-0.022000000000000002,-0.5871,-0.0385,-6.4403,-0.0536,-0.0287,-0.5797,-0.0499,-9.3605,0.0077,0.0052,0.083,0.0087,1.5768,-0.2444,-0.0405,-3.3487,-0.0684,-12.557
002431,棕榈股份,-0.3519,-0.0127,,-0.0202,-3.5341,-0.21899999999999997,-0.0258,-7.0094,-0.0404,-6.6319,-0.1058,-0.021,-3.4022,-0.0318,-5.6784,0.0172,0.0049,0.5307,0.0074,1.1105,-0.4089,-0.0163,,-0.0247,-3.7582,-0.1419,-0.0206,-3.2795,-0.0333,-4.6493,-0.0221,-0.0053,-0.4193,-0.0085,-1.1425,0.043,0.0144,0.711,0.0228,2.5954,-0.2447,-0.0097,-3.0456,-0.0152,-1.8978
000806,银河生物,-0.1505,-0.0085,,-0.0377,-4.1621,-0.0227,-0.0044,-1.0321,-0.0191,-2.1034,0.0128,0.0038,1.4555,0.0145,1.5743,0.0717,0.0299,5.2614,0.1115,12.5581,-0.6225,-0.0502,,-0.1738,-19.816,-0.1643,-0.0303,,-0.1009,-11.905,-0.21,-0.0536,,-0.1664,-19.2689,-0.0642,-0.0201,-4.5898,-0.057999999999999996,-9.4865,-0.2449,-0.0139,,-0.0396,-6.4296
300671,富满电子,0.1381,,1.8584,,,0.2472,,2.6338,,,0.1574,,1.5462,,,0.1445,0.1044,1.2485,0.2539,28.8662,0.0599,0.0105,0.6169,0.0245,2.6931,0.2129,0.0592,1.8886,0.1781,19.6478,0.0849,0.0372,0.7361,0.1229,13.6369,-0.042,-0.0266,-0.3164,-0.0942,-10.0232,-0.2453,-0.0324,-1.4083,-0.0951,-10.0445
600719,大连热电,-0.1204,-0.03,-0.5209,-0.0676,-7.0049,-0.1696,-0.0533,-2.478,-0.1306,-13.6512,-0.2303,-0.0805,,-0.1818,-18.9051,0.0553,0.0235,2.8769,0.0417,4.2959,-0.0244,-0.0065,-0.1839,-0.0126,-1.2946,-0.0147,-0.0053,-0.4329,-0.0115,-1.1999,-0.0927,-0.0372,,-0.0809,-8.4259,0.0676,0.0336,15.7598,0.0623,6.4361,-0.2457,-0.068,-2.0597,-0.133,-14.657
002515,金字火腿,0.8078,0.036000000000000004,4.2664,1.2654,170.2791,0.664,0.0423,3.0221,1.9685,295.534,0.6555,0.0541,3.3049,2.2947,324.6076,0.6251,0.0681,4.4811,1.3147,150.2955,0.0393,0.0022,0.0877,0.0181,1.921,-0.2472,-0.022000000000000002,-2.26,-0.1517,-24.5613,-0.1915,-0.0251,-0.4293,-0.171,-26.820999999999998,0.05,0.0081,0.16399999999999998,0.0791,8.9061,-0.2458,-0.016,-2.6187,-0.2911,-37.9636
000950,*ST建峰,-0.0057,-0.0007,,-0.001,-0.2402,0.0482,0.0109,,0.0143,3.6642,0.0692,0.0232,,0.0292,4.7067,0.0964,0.0453,,0.055999999999999994,13.1298,0.0402,0.0049,,0.006,1.331,0.1078,0.0287,,0.0351,8.4988,-0.0559,-0.063,-1.0436,-0.1148,-11.829,-0.0478,-0.0725,-0.9559,-0.1386,-14.3031,-0.2459,-0.0855,-10.0983,-0.1493,-15.5264
002664,长鹰信质,0.1485,0.0239,1.1382,0.0746,7.4584,0.0166,0.0062,0.1165,0.0236,2.3574,0.1278,0.0689,0.9286,0.2405,24.0466,0.1727,0.1179,1.3573,0.3535,35.4694,-0.1674,-0.0321,-1.48,-0.0998,-10.0165,-0.1319,-0.0522,-1.1274,-0.1539,-15.4319,0.0127,0.0074,0.1145,0.0208,2.0869999999999997,0.1103,0.0764,0.9556,0.1849,19.3408,-0.2461,-0.0425,-2.4085,-0.1028,-10.7411
000555,神州信息,-0.3479,-0.0781,-37.1976,-0.1438,-14.5588,-0.0368,-0.0169,-1.6176,-0.0296,-2.9904,-0.0042,-0.0031,-0.1883,-0.0058,-0.5833,0.0704,0.0594,2.2115,0.11699999999999999,11.8563,-0.3471,-0.0591,-53.4721,-0.11699999999999999,-12.0802,-0.2958,-0.11199999999999999,-9.9249,-0.2201,-22.7067,-0.1489,-0.0863,-5.8273,-0.1755,-18.1475,0.042,0.0321,1.0802,0.0596,6.0812,-0.2467,-0.0572,-18.2846,-0.1198,-12.2746
002761,多喜爱,-0.2235,-0.0353,-3.7249,-0.1302,-22.4109,-0.132,-0.0439,-3.8601,-0.1637,-28.6478,-0.1457,-0.0759,-6.7173,-0.2889,-51.6371,0.037000000000000005,0.0272,1.1555,0.0938,15.0829,-0.2861,-0.0471,-9.5524,-0.1927,-36.5887,-0.0373,-0.0124,-1.6134,-0.0464,-8.0071,-0.0666,-0.0336,-3.5517,-0.1291,-21.5902,0.0762,0.0554,2.2422,0.1945,24.4435,-0.2472,-0.044000000000000004,-4.7455,-0.1855,-24.9978
603737,三棵树,-0.25,-0.0542,,-0.1188,-12.082,-0.0319,-0.0166,-0.6894,-0.0468,-4.7629,0.0144,0.0124,0.3367,0.0334,3.4053,0.0295,0.0338,0.4304,0.0793,8.0434,-0.4058,-0.0777,,-0.1727,-17.5019,-0.0202,-0.0111,-0.503,-0.024,-2.4278,0.0428,0.0373,0.8158,0.0778,7.8619,0.0853,0.1069,1.2696,0.2303,23.3019,-0.2472,-0.0451,,-0.0954,-9.6404
601808,中海油服,0.2683,0.01,,0.0203,4.6596,0.0436,0.0038,,0.0071,1.5765,0.0087,0.0011,,0.0021,0.4675,0.1809,0.034,,0.0606,16.3952,0.0642,0.0025,,0.0044,1.1842,0.0558,0.0053,,0.01,3.3528,0.094,0.015,,0.0283,9.4495,0.314,0.0741,76.8772,0.1397,45.458999999999996,-0.2474,-0.012,,-0.0229,-7.9045
002057,中钢天源,-0.138,-0.0165,-7.7371,-0.1312,-15.7054,0.0251,0.0062,0.9549,0.0322,5.7483,0.0052,0.002,0.1531,0.0103,1.8124,0.0988,0.0496,0.9943,0.2378,33.5902,-0.218,-0.034,-2.5558,-0.1798,-26.6206,-0.0517,-0.0236,-0.5431,-0.0873,-14.7813,-0.047,-0.0264,-0.4725,-0.12,-20.1834,0.0996,0.0701,0.8486,0.2917,45.6934,-0.2485,-0.0444,-2.0929,-0.1927,-31.0718
603898,好莱客,-0.1414,-0.0245,-1.9965,-0.1706,-17.2306,0.2494,0.10099999999999999,1.905,0.3873,38.9099,0.2345,0.1604,1.4571,0.6582,66.1118,0.2547,0.2322,1.4469999999999998,0.8831,88.6013,-0.3051,-0.0538,-3.1293,-0.2648,-26.596999999999998,0.1454,0.0649,0.9634,0.2714,27.2254,0.1872,0.10099999999999999,1.0492,0.5882,58.9868,0.2165,0.1604,1.1591,0.8853,91.4044,-0.2497,-0.0346,-2.4218,-0.2252,-23.3299
002037,久联发展,0.5366,0.0335,,0.0479,5.9179,0.2932,0.0497,88.8982,0.0718,8.6895,0.3722,0.0996,19.4378,0.1483,17.8279,0.2309,0.1069,9.8662,0.158,19.0446,0.0697,0.0069,5.9602,0.0105,1.2811,0.0434,0.0114,1.8364,0.0168,2.0603,0.0703,0.0285,2.7118,0.042,5.2666,0.1614,0.0945,7.4677,0.1365,16.3266,-0.25,-0.0325,-84.5397,-0.0472,-5.6686
002144,宏达高科,0.1889,0.0108,1.5533,0.055,6.8484,0.1409,0.0186,0.6922,0.0886,10.8036,0.1562,0.0314,0.8374,0.1602,20.0049,0.2439,0.0676,1.3835,0.3898,49.5655,0.151,0.011000000000000001,1.102,0.0643,8.0743,0.1465,0.0211,0.8422,0.1276,15.7487,0.198,0.0458,1.2751,0.2833,35.1634,0.233,0.073,1.5596,0.4383,53.5502,-0.2504,-0.0163,-1.544,-0.0988,-11.7579
300316,晶盛机电,-0.0573,-0.0042,-0.4341,-0.0228,-2.6327,-0.0868,-0.0141,-0.5231,-0.0642,-7.0662,0.0674,0.0172,0.3722,0.0826,9.2738,-0.0606,-0.016,-0.3594,-0.0965,-10.7049,-0.2367,-0.0202,-1.5139,-0.1065,-11.6037,-0.0895,-0.0152,-0.5379,-0.0557,-5.8514,0.0086,0.0019,0.045,0.0052,0.5395,-0.0826,-0.0268,-0.4333,-0.0695,-7.1704,-0.2522,-0.0235,-1.075,-0.0635,-6.5575
002446,盛路通信,-0.1302,-0.0117,-0.6394,-0.0582,-7.8151,-0.045,-0.0084,-0.20199999999999999,-0.0423,-5.6509,0.0006,0.0002,0.0031,0.0009,0.1111,0.0923,0.0327,0.6544,0.131,16.1364,-0.0118,-0.001,-0.0552,-0.0044,-0.562,0.0506,0.0078,0.2951,0.0327,4.0643,0.0482,0.0108,0.3346,0.0476,5.9925,0.129,0.0364,1.3485,0.1416,17.4518,-0.2531,-0.0268,-1.5875,-0.1007,-12.2363
600335,国机汽车,0.1669,0.098,12.6621,0.1317,14.367,0.1918,0.2483,13.1836,0.3503,38.6628,0.1734,0.3268,13.9976,0.4953,59.7794,0.1708,0.3901,15.6291,0.5760000000000001,68.2982,-0.1107,-0.0798,-9.1169,-0.1323,-16.8061,-0.0728,-0.094,-3.6914,-0.1508,-18.6322,-0.131,-0.2042,-7.4193,-0.2986,-34.839,-0.1331,-0.2581,-10.2065,-0.3651,-41.8625,-0.2531,-0.1035,-12.9862,-0.1502,-17.3885
300500,启迪设计,-0.0748,-0.0087,-0.6907,-0.0876,-8.7615,0.0344,0.0076,0.1873,0.0462,4.6202,0.0627,0.0197,0.4039,0.1856,18.5621,0.2589,0.1096,1.5490000000000002,0.4686,46.9308,-0.5796,-0.0584,-5.1417,-0.3004,-30.0896,-0.1916,-0.0452,-1.1246,-0.2326,-23.3039,-0.0466,-0.0158,-0.3075,-0.0803,-8.0425,0.1675,0.0833,1.0108,0.3893,38.9804,-0.2533,-0.0206,-2.7289,-0.0609,-9.0913
300606,金太阳,0.2092,,1.2497,,,0.2246,0.0777,1.2758,0.3168,32.9489,0.1958,0.1019,1.115,0.4528,47.1986,0.2364,0.1651,1.2951,0.7151,74.21600000000001,0.1101,0.013000000000000001,0.4276,0.1111,11.1129,0.205,0.0515,0.965,0.4277,42.7685,0.2,0.0731,0.8664,0.5759,57.5919,0.2297,0.1013,1.0784,0.6726,67.2615,-0.2533,-0.0356,-1.1237,-0.3059,-30.5916
002634,棒杰股份,0.11599999999999999,0.0104,0.7343,0.0628,6.4135,0.3669,0.0675,2.8543,0.3951,40.3001,0.4171,0.1083,3.4321,0.6403,65.1688,0.3592,0.1281,2.9412,0.7114,72.3274,0.2121,0.0154,1.6673,0.0864,8.7709,0.2209,0.0387,1.6275,0.1854,18.7602,0.3384,0.0963,2.4892,0.5263,53.2768,0.2629,0.0993,1.9981,0.5067,51.4901,-0.2534,-0.0212,-3.8809,-0.1202,-12.2251
002184,海得控制,0.06,0.0105,1.9499,0.0215,2.1895,-0.0328,-0.0131,-1.8192,-0.0363,-3.7294,-0.0706,-0.04,-4.8105,-0.0988,-10.1056,-0.0078,-0.0063,-0.4924,-0.015,-1.5286,-0.1338,-0.021,,-0.0502,-5.1484,-0.212,-0.0805,-25.3248,-0.1859,-18.917,-0.1173,-0.0693,-11.9462,-0.1538,-15.6185,-0.0121,-0.0115,-0.7307,-0.027999999999999997,-2.8409,-0.2542,-0.0351,,-0.0807,-8.1678
300255,常山药业,-0.0461,-0.0044,-0.3581,-0.0143,-1.5101,0.2089,0.0419,1.5272,0.1246,13.0172,0.10400000000000001,0.0272,0.826,0.1075,11.277999999999999,0.1538,0.0549,0.9644,0.2041,23.3523,-0.2839,-0.0227,-1.6263,-0.0834,-12.8402,-0.2265,-0.0368,-1.3457,-0.1454,-21.548000000000002,-0.1446,-0.0377,-0.9322,-0.1315,-17.9566,0.1143,0.046,0.8021,0.1482,20.5965,-0.2544,-0.0229,-1.7824,-0.0714,-9.6539
600768,宁波富邦,0.0708,0.0161,,0.0171,1.734,0.0511,0.027000000000000003,,0.0285,2.8854,0.0747,0.0588,,0.0613,6.2010000000000005,0.0378,0.0397,1.5634,0.0436,4.6476,-0.1143,-0.0289,,-0.0314,-3.3618,0.0447,0.0254,,0.0274,2.9276,0.0068,0.0062,0.0454,0.0081,0.8809999999999999,0.0071,0.0099,0.0809,0.013000000000000001,1.4164,-0.2549,-0.0715,,-0.0939,-10.3313
002890,弘宇股份,,,,,,0.0985,,0.6198,,,0.1243,,0.8588,,,0.1374,0.0952,1.0248,0.3354,35.3234,0.0229,,0.1592,,,0.1114,0.0499,0.7667,0.1991,20.9708,-0.0031,-0.0013,-0.0197,-0.0079,-0.8388,0.0768,0.036000000000000004,0.5429,0.2192,23.0874,-0.2569,-0.0296,-2.5114,-0.1544,-16.0741
600182,S佳通,0.3592,0.0849,3.1529,0.2978,34.3622,0.4482,0.2602,3.958,1.0546,105.6239,0.2917,0.2663,2.5996,1.1099,111.1657,0.225,0.2895,2.1863,1.0416,135.189,0.109,0.0391,1.7517,0.1362,17.3027,-0.0562,-0.0362,-2.498,-0.0937,-13.683,-0.0795,-0.0742,-2.4113,-0.1784,-26.2655,0.055,0.0682,1.4637,0.1564,21.2232,-0.2569,-0.0658,-4.6356,-0.1317,-16.3939
600480,凌云股份,-0.3104,-0.0646,-5.99,-0.1272,-17.2629,-0.0985,-0.0443,-1.6481,-0.0871,-10.1706,-0.0218,-0.0141,-0.4033,-0.027000000000000003,-3.139,0.0628,0.0558,1.4644,0.1076,11.2242,-0.1821,-0.0464,-3.0309,-0.0851,-8.8985,-0.0633,-0.0317,-0.9657,-0.0569,-6.0446,-0.0307,-0.0217,-0.5297,-0.0385,-4.0412,0.0644,0.0644,1.3292,0.1173,12.54,-0.2576,-0.0615,-5.3244,-0.1064,-11.3573
300428,四通新材,-0.1574,-0.040999999999999995,-1.8336,-0.5336,-71.292,0.0209,0.0128,0.2393,0.1568,21.1726,0.0008,0.0007,0.01,0.0059,0.6963,0.0338,0.0415,0.4312,0.2881,33.3853,-0.0471,-0.0155,-0.6994,-0.0708,-7.6833,0.021,0.0129,0.3096,0.0496,5.2901,0.0684,0.0604,0.7738,0.2363,26.9149,0.0185,0.0238,0.2033,0.1167,13.4427,-0.2578,-0.0731,-3.0269,-0.3143,-34.6696
600290,华仪电气,-0.8774,-0.04,-20.9428,-0.0938,-11.8019,-0.3426,-0.0397,-5.9171,-0.0888,-10.9829,-0.165,-0.0286,-7.1781,-0.062,-7.596,-0.2319,-0.0588,,-0.1454,-14.9792,0.2277,0.0065,13.7457,0.0175,1.8137,-0.141,-0.015,-7.5309,-0.0406,-4.3829,-0.2933,-0.0524,-9.2234,-0.1358,-15.0307,-0.0529,-0.0153,-1.8077,-0.0349,-3.8283,-0.2584,-0.006999999999999999,-13.4675,-0.0164,-1.788
600468,百利电气,0.1118,0.008,1.7114,0.027999999999999997,2.9521,-0.0149,-0.0027,-0.22699999999999998,-0.0095,-0.9935,-0.0993,-0.0252,-1.5691,-0.0767,-8.0694,-0.0161,-0.0051,-0.2197,-0.0175,-1.8567,-0.3091,-0.0313,-4.4591,-0.1127,-12.0289,-0.1791,-0.0399,-2.5124,-0.1422,-15.1385,-0.1684,-0.0602,-2.8881,-0.2118,-22.5175,-0.05,-0.0219,-0.8131,-0.0724,-7.5806,-0.2586,-0.028999999999999998,-4.1584,-0.0982,-10.3473
600166,福田汽车,-0.1062,-0.0189,-15.5661,-0.0317,-3.6884,-0.105,-0.0408,-17.8713,-0.065,-7.5417,-0.0509,-0.0291,-8.3827,-0.0455,-5.2121,0.0256,0.0221,2.3271,0.0342,3.8758,-0.1529,-0.0288,-23.4253,-0.043,-4.8304,-0.0599,-0.0234,-17.9294,-0.0349,-3.9753,-0.0997,-0.0599,-36.8747,-0.0875,-10.0417,-0.0506,-0.0419,-90.4219,-0.0603,-6.8671,-0.2594,-0.0368,,-0.051,-5.8426
600397,*ST安煤,-0.4662,-0.0294,,-0.0425,-5.9676,-0.3222,-0.0475,,-0.0709,-10.4692,-0.1292,-0.0365,,-0.0524,-7.9165,0.0775,0.0344,,0.0425,6.7974,-0.11800000000000001,-0.0144,,-0.0176,-2.6531,-0.0567,-0.0134,,-0.0164,-2.5002,-0.0449,-0.0171,,-0.0207,-3.2059,0.0398,0.0232,,0.0258,4.0345,-0.2598,-0.0402,-19.3306,-0.0448,-6.99
600711,盛屯矿业,-0.0209,-0.0054,-5.2769,-0.0105,-1.8709,-0.0034,-0.0019,-0.2736,-0.0034,-0.5871,-0.0203,-0.0177,-1.396,-0.0307,-5.3103,0.0108,0.0139,0.7047,0.0234,4.2556,0.0153,0.0045,0.5227,0.0072,1.2194,0.0194,0.013000000000000001,0.6545,0.0213,3.5551,0.0235,0.0262,0.7917,0.043,7.402,0.0482,0.0886,1.6375,0.1517,25.4717,-0.2614,-0.1187,-9.8381,-0.233,-41.315
002580,圣阳股份,-0.3635,-0.0669,-12.0909,-0.17300000000000001,-25.3882,-0.2441,-0.0874,-6.2927,-0.2115,-32.3948,-0.1262,-0.0725,-3.6539,-0.1754,-26.6097,0.0111,0.0085,0.3212,0.0203,2.883,-0.2406,-0.0401,-11.3539,-0.1057,-19.5811,-0.1405,-0.0521,-5.7503,-0.139,-21.5655,-0.1149,-0.0684,-5.2107,-0.1719,-24.1512,0.0135,0.0113,0.7252,0.0272,3.7478,-0.2618,-0.0479,-22.0688,-0.1184,-16.1233
002741,光华科技,0.0613,0.0143,1.9796,0.102,14.6088,0.0814,0.0368,1.0826,0.1833,22.4468,0.0596,0.0418,0.8604,0.19,22.7334,0.0434,0.0432,0.6814,0.2117,25.3831,0.0396,0.0096,1.17,0.0388,4.4636,0.0418,0.0164,0.4961,0.0381,4.0181,0.0025,0.0017,0.0325,0.0079,0.8865,0.0549,0.0452,0.7788,0.155,16.5675,-0.2618,-0.0544,-3.6443,-0.1625,-17.0933
002655,共达电声,-0.1181,-0.0161,-7.6852,-0.0353,-3.5667,,,,,,-0.0006,-0.0002,-0.0207,-0.0005,-0.0504,0.0323,0.0182,1.2854,0.0372,3.7294,-0.0876,-0.0118,-7.2119,-0.0253,-2.5318,0.0434,0.0125,3.2276,0.0268,2.6893,0.0032,0.0015,0.2956,0.003,0.3322,0.094,0.0673,,0.11699999999999999,12.2837,-0.2623,-0.0422,,-0.0751,-7.8529
002692,睿康股份,-0.2471,-0.0414,-4.8106,-0.0753,-7.5392,-0.1711,-0.0676,-3.0996,-0.1233,-12.3522,-0.0499,-0.0331,-0.9942,-0.0687,-6.8846,0.0559,0.0504,1.4847,0.107,10.7211,-0.2248,-0.0382,-6.8166,-0.08,-8.0138,-0.1582,-0.0643,-5.4966,-0.1323,-13.255,-0.1253,-0.078,-5.5428,-0.1568,-15.7151,-0.0494,-0.0409,-1.8344,-0.0788,-7.8977,-0.2625,-0.0469,-11.033,-0.0893,-8.949
600551,时代出版,-0.3077,-0.0709,-4.1278,-0.213,-22.7843,-0.0928,-0.0456,-1.2508,-0.136,-14.5288,-0.0923,-0.0598,-1.3342,-0.1675,-17.7928,0.0387,0.0343,0.6455,0.1083,11.4649,-0.311,-0.0704,-4.8689,-0.2033,-21.5157,-0.1363,-0.0637,-3.0858,-0.2038,-21.2728,-0.1781,-0.1186,-3.6687,-0.4038,-42.8872,-0.0192,-0.0188,-0.4161,-0.0665,-7.1145,-0.2632,-0.0575,-3.2862,-0.2127,-23.2397
603378,亚士创能,,,,,,-0.0311,-0.0119,-0.3027,-0.0229,-3.4698,0.0121,,0.121,,,0.1222,0.1038,1.0708,0.1959,32.4155,-0.617,,-19.2235,,,-0.1509,-0.0597,-2.2683,-0.1098,-15.7688,-0.0923,-0.0426,-1.1536,-0.1057,-13.8912,-0.0713,-0.0468,-0.8499,-0.1246,-16.149,-0.2633,-0.023,,-0.0623,-7.8272
