code,name,currentratio20161,quickratio20161,cashratio20161,icratio20161,sheqratio20161,adratio20161,currentratio20162,quickratio20162,cashratio20162,icratio20162,sheqratio20162,adratio20162,currentratio20163,quickratio20163,cashratio20163,icratio20163,sheqratio20163,adratio20163,currentratio20164,quickratio20164,cashratio20164,icratio20164,sheqratio20164,adratio20164,currentratio20171,quickratio20171,cashratio20171,icratio20171,sheqratio20171,adratio20171,currentratio20172,quickratio20172,cashratio20172,icratio20172,sheqratio20172,adratio20172,currentratio20173,quickratio20173,cashratio20173,icratio20173,sheqratio20173,adratio20173,currentratio20174,quickratio20174,cashratio20174,icratio20174,sheqratio20174,adratio20174,currentratio20181,quickratio20181,cashratio20181,icratio20181,sheqratio20181,adratio20181
603926,铁流股份,--,--,--,-3744.5866,--,--,,,,,,,--,--,--,-7873.8004,--,--,1.8769999999999998,1.1703,60.0493,-5297.5336,66.2785,33.7215,2.0261,1.2405,64.5514,11483.6221,67.3644,32.6356,4.7159,3.761,76.1397,16242.0979,81.9082,18.0918,5.3344,4.2665,94.5393,6410.2691,83.8463,16.1537,4.604,3.8029,82.3404,3642.3538,81.9807,18.0193,3.3109,2.6665,87.87,989.88,75.8737,24.1263
002242,九阳股份,1.9569,1.7467,49.6583,-23373.9482,65.0022,34.9978,2.0219,1.7238,54.8416,-11394.0015,69.1755,30.8245,2.0482,1.8229,52.3168,-7138.2039,68.5098,31.4902,1.8405,1.643,36.4676,-9791.7234,62.8315,37.1685,2.4939,2.2148,57.7315,-15243.5838,73.9684,26.0316,2.6433,2.3458,76.7587,105978.1131,74.9057,25.0943,2.6682,2.3794,58.8109,39863.786,74.7948,25.2052,2.0378,1.7448,38.1836,-166448.6496,66.94800000000001,33.052,2.713,2.3563,65.867,4566.4342,75.8685,24.1315
000088,盐田港,6.3297,6.3297,600.1249,-4138.1079,78.1475,21.8525,5.7396,5.7396,541.8066,-2517.7017,78.2166,21.7834,4.5662,4.5662,417.4629,-4230.0868,77.4118,22.5882,4.551,4.551,424.6822,-1448.7219,78.4658,21.5342,4.6474,4.6473,432.0973,-2551.2039999999997,78.9775,21.0225,3.0564,3.0564,258.3602,-2906.8056,77.9449,22.0551,3.9517,3.9516,344.5835,-2923.955,76.8253,23.1747,2.9116,2.9108,248.00400000000002,-2142.7669,76.1125,23.8875,2.8676,2.8666,239.2199,6951.7822,75.8444,24.1556
300179,四方达,6.4674,5.2644,357.4709,-344.5052,87.2394,12.7606,6.0539,4.8171,252.613,-207.2388,86.7723,13.2277,5.9475,4.7477,226.2692,-246.6506,86.5886,13.4114,6.7356,5.5939,217.5719,-386.4354,86.804,13.196,6.9477,5.8309,243.7796,-10336.0833,87.2573,12.7427,6.595,5.5628,152.3547,-42852.1166,86.9311,13.0689,3.8843,3.069,107.5826,5234.3141,83.4248,16.5752,4.1269,3.4531,149.6139,4057.4364,82.0747,17.9253,2.8161,2.3298,70.2917,330.5767,75.8358,24.1642
300491,通合科技,4.2278,3.6142,241.9552,-3609.7407,79.4098,20.5902,3.8715,3.1559,197.2771,-5883.1806,78.736,21.264,4.4528,3.6753,216.4678,-4540.5259,81.2324,18.7676,2.8846,2.6363,158.586,-3430.6896,73.2919,26.7081,3.1223,2.8183,154.8443,910.2921,75.5131,24.4869,2.7366,2.3887,128.4737,3289.2035,72.8833,27.1167,2.5633,2.1542,117.2981,2247.5031,71.2222,28.7778,2.6809,2.3982,125.0604,-1200.2105,71.5897,28.4103,3.1657,2.7921,120.5184,742.8305,75.79,24.21
002825,纳尔股份,,,,,,,2.0987,1.6791,115.3148,-1324.4037,73.1669,26.8331,2.1604,1.7423,121.4124,-1516.3127,72.5829,27.4171,3.4552,3.0987,260.119,-628.7966,78.9116,21.0884,3.5993,3.1637,213.4828,-3607.1658,79.5192,20.4808,3.2274,2.7963,159.1706,764.6314,77.4821,22.5179,3.2212,2.8053,123.6808,492.4713,77.5439,22.4561,2.7936,2.4025,100.2233,549.1574,75.7779,24.2221,2.7217,2.2525,100.3851,189.2002,75.7675,24.2325
600674,川投能源,0.654,0.6103,29.7299,1463.0557,77.4878,22.5122,0.5426,0.5013,10.6242,1134.4012,76.5738,23.4262,0.3459,0.3205,7.204,1467.5633,77.7878,22.2122,0.3395,0.3199,9.0629,1399.832,77.9506,22.0494,0.36,0.3454,16.4484,1319.4768,78.5576,21.4424,0.73,0.7199,26.7051,1013.4055,71.8997,28.1003,0.503,0.4864,37.6112,1459.2742,76.7069,23.2931,0.3918,0.376,19.2776,1286.7237,78.9133,21.0867,0.42700000000000005,0.4157,33.5326,1420.2932,75.7566,24.2434
600513,联环药业,3.7464,3.4623,212.7544,1491.4899,79.328,20.671999999999997,3.5017,3.2246,193.7582,-449.3923,77.7973,22.2027,3.6097,3.3593,199.5499,-911.8034,78.3949,21.6051,3.6256,3.3289999999999997,196.8175,-1268.4581,77.5828,22.4172,4.4016,3.9742,232.9742,1570.0193,81.25,18.75,4.1344,3.6905,233.1589,-1365.5048,80.3408,19.6592,3.9484,3.5215,213.8619,-2888.3734,79.5055,20.4945,3.1914,2.8034,155.906,-5783.5808,75.4183,24.5817,3.3232,2.9463,175.6175,4916.0934,75.7559,24.2441
600830,香溢融通,1.3184,1.3051,46.291000000000004,2161.8995,62.4066,37.5934,1.3425,1.3303,50.9176,2056.48,61.7691,38.2309,1.4271,1.4122,57.1314,2115.8259,61.5974,38.4026,1.9091,1.8739,115.5332,1853.787,66.8937,33.1063,2.1541,2.1172,128.9321,409.1727,69.3442,30.6558,2.4348,2.3974,142.3298,445.091,69.8304,30.1696,2.4483,2.3973,129.0599,546.8411,73.7413,26.2587,2.6515,2.5424,161.3246,617.5498,74.7929,25.2071,2.7318,2.5777,161.6908,633.0996,75.7163,24.2837
002360,同德化工,2.4182,2.2112,173.3162,-3458.4454,77.8192,22.1808,2.4661,2.2532,169.8752,-6745.4591,78.352,21.648000000000003,2.5006,2.3188,182.18200000000002,28880.0153,77.9281,22.0719,2.7064,2.4745,209.0623,-20352.6226,78.4005,21.5995,4.2923,3.96,300.0376,4897.2424,85.1103,14.8897,2.7412,2.4105,172.0366,-30061.6937,81.0545,18.9455,2.1038,1.9272,154.2598,-31144.7772,73.6319,26.3681,2.0677,1.9141,153.6193,120294.0654,73.194,26.805999999999997,2.3327,2.1229,170.3899,11443.2725,75.7071,24.2929
300017,网宿科技,9.5474,9.395,704.1597,-19153.2761,86.8481,13.1519,9.6874,9.4992,461.9611,-4881.1992,87.1985,12.8015,8.2906,8.0173,371.7552,-6082.9815,86.0983,13.9017,6.7341,6.4925,309.6049,-1256.2745,84.9211,15.0789,4.9285,4.7896,257.4886,-1446.4457,82.6557,17.3443,4.9271,4.7416,276.714,-996.2904,83.06299999999999,16.937,4.2471,4.0760000000000005,228.4398,-1024.3879,80.8965,19.1035,2.3686,2.3571,128.738,-1581.3729999999998,77.6864,22.3136,2.6557,2.6417,118.8466,287773.3663,75.7051,24.2949
002658,雪迪龙,9.289,7.1951,238.74900000000002,-559.2657,90.3048,9.6952,7.0777,5.2642,167.7377,-1936.108,87.3328,12.6672,7.381,5.6588,175.3863,-2873.1307,87.3347,12.6653,7.0643,5.8206,196.65599999999998,-3917.7787,86.9984,13.0016,8.6251,6.8712,238.8867,-1368.4733,88.6788,11.3212,7.307,5.7322,196.7278,-2859.805,87.2912,12.7088,6.8017,5.3079,205.3558,-3025.5427,86.4929,13.5071,6.715,5.4605,230.0075,-3066.2046,86.3126,13.6874,10.8298,9.0689,494.3895,296.5512,75.6927,24.3073
300681,英搏尔,--,--,--,-39313.245,--,--,--,--,--,-92805.33099999999,--,--,--,--,--,-69458.7983,--,--,2.1134,1.2875,22.316,-128190.5458,57.0938,42.9062,2.4781,1.7906,26.3685,-22648.2881,60.8946,39.1054,2.3699,1.5979,13.0116,-46858.4212,59.3188,40.6812,4.2165,3.3987,194.2512,18261.8707,74.2594,25.7406,3.7261,2.9423,21.6255,26032.631,70.9511,29.0489,4.6321,3.5453,119.0655,-766.3534,75.6903,24.3097
002638,勤上股份,5.9144,5.2483,324.4918,-40408.2134,70.403,29.596999999999998,4.8473,4.3158,247.8051,-4867.9061,69.043,30.956999999999997,4.6193,3.9996,245.5743,1252.4180000000001,68.3372,31.6628,3.1949,2.9533,207.2639,2181.5427,71.3563,28.6437,3.1116,2.9097,195.6301,-2564.0848,70.692,29.308000000000003,3.2973,3.0599,170.6203,-1177.6163,72.1638,27.8362,2.6495,2.4164,84.0865,-1502.9044,71.2722,28.7278,2.326,2.1037,99.4596,-925.4424,74.2915,25.7085,2.4169,2.2193,109.8928,-463.4512,75.6701,24.3299
002303,美盈森,2.6473,2.117,121.7694,-2437.4984,79.1307,20.8693,3.0766,2.4492,130.4951,-907.5518,82.2121,17.7879,2.6678,2.2022,109.3887,-1428.8523,78.6599,21.3401,4.4202,3.8956,282.3821,-631.1397,83.9749,16.0251,4.3957,3.8322,277.95799999999997,-1363.4138,84.0536,15.9464,4.2326,3.6633,255.5389,-1933.5814,83.9944,16.0056,2.9252,2.4279,165.5397,-3769.0885,76.9811,23.0189,2.7612,2.2935,153.9889,-19749.1655,75.1182,24.8818,2.873,2.3276,159.9852,586.4196,75.6179,24.3821
000729,燕京啤酒,1.3485,0.4751,37.0268,1376.759,74.6817,25.3183,1.4196,0.6006,45.1854,3665.1946,73.9684,26.0316,1.3982,0.6436,55.9919,3606.1073,73.8065,26.1935,1.3291,0.4746,36.8574,2681.8372,74.9398,25.0602,1.3330000000000002,0.4872,28.1987,2744.0768,74.9019,25.0981,1.4429,0.5807,39.6568,14037.0804,74.6961,25.3039,1.4784,0.6591,48.8039,20512.2305,75.6918,24.3082,1.4262,0.5638,44.1614,6959.767,75.566,24.434,1.459,0.5674,33.6903,11595.3858,75.6027,24.3973
000677,恒天海龙,1.6840000000000002,1.3256,51.4277,1622.6778,75.6493,24.3507,1.7785,1.4969999999999999,50.7995,431.1378,76.0329,23.9671,1.8044,1.548,59.4717,505.3451,75.2563,24.7437,1.8587,1.5288,59.4027,-389.7513,76.1658,23.8342,2.0281,1.5992,51.4016,397.865,77.5751,22.4249,2.1596,1.7852,45.463,370.2469,78.7877,21.2123,2.015,1.6848,34.5872,324.8929,76.8596,23.1404,1.8361,1.4054,14.9341,276.4263,77.0483,22.9517,1.736,1.2995,7.7531,99.2502,75.5956,24.4044
300563,神宇股份,,,,,,,1.6171,1.3059,32.3195,1961.9071,66.3977,33.6023,1.5419,1.3046,31.8227,1806.6724,64.2448,35.7552,1.9503,1.6989,92.6633,2781.5725,68.9803,31.0197,2.0233,1.6863,79.3758,6796.4627,71.2397,28.7603,1.7722,1.3787,54.6218,2720.3072,68.6973,31.3027,1.745,1.369,59.87,2196.3059,67.3456,32.6544,1.9216,1.4554,48.4294,1776.3193,69.6668,30.3332,2.3437,1.703,44.0034,2960.6042,75.5805,24.4195
600628,新世界,0.5104,0.4204,32.2129,406.3366,51.9045,48.0955,0.5372,0.4501,36.8538,393.9355,52.2446,47.7554,1.1902,1.0952,98.681,356.6062,65.8931,34.1069,1.5645,1.4813,97.4237,853.3861,69.4136,30.5864,1.7885,1.6668,96.3861,6365.0303,75.07600000000001,24.924,1.7625,1.6343,127.1644,4200.0819,75.0858,24.9142,1.8324,1.6994,122.5188,3266.3774,76.4366,23.5634,1.7841,1.6669999999999998,91.9883,2545.3176,74.22399999999999,25.776,1.9321,1.8095,164.2203,2991.6485,75.5792,24.4208
002549,凯美特气,1.6738,1.6051,100.1714,10954.5373,72.2805,27.7195,1.7854,1.7029,53.8576,2348.2602,75.9218,24.0782,1.6587,1.6088,50.7492,-14136.8021,76.1414,23.8586,1.7438,1.6969999999999998,65.9967,5079.0119,77.7547,22.2453,2.3672,2.2592,64.2979,891.2673,82.3955,17.6045,2.2936,2.2156,115.4953,1693.9286,80.6222,19.3778,1.6071,1.5561,56.9404,1273.5797,72.8758,27.1242,1.7211,1.6529,93.3328,2236.0726,74.5556,25.4444,1.7529,1.6609,75.3759,3028.2068,75.5238,24.4762
300452,山河药辅,4.506,4.31,300.1597,-16036.2821,78.941,21.059,4.4665,4.202,206.7191,-2459.1163,78.6406,21.3594,4.8736,4.5777,192.7828,-2678.4403,79.9408,20.0592,4.3038,4.013,144.7295,-3028.8316,78.5229,21.4771,4.4062,4.1146,152.764,-2380.1639999999998,79.1041,20.8959,4.1452,3.8965,237.4009,-4008.6437,78.6672,21.3328,3.0903,2.8346,110.0943,-4396.3285,76.1351,23.8649,2.8760000000000003,2.6304,92.8588,-6050.6374,75.0643,24.9357,2.8489999999999998,2.6218,76.0153,-58504.0463,75.5201,24.4799
600817,ST宏盛,20.7009,20.7009,577.616,-1475085.039,61.9594,38.0406,13.3034,13.3034,319.6751,94.5398,61.9738,38.0262,17.9895,17.9895,400.7074,-4395.0949,63.4629,36.5371,3.3928,3.3928,339.2498,122.1431,75.6206,24.3794,3.6471,3.6471,363.8378,-2646.1205,76.2767,23.7233,3.6579,3.6579,363.67400000000004,145.1136,76.6131,23.3869,3.7839,3.7839,376.8366,-150.2476,76.9105,23.0895,2.8136,2.6323,262.0997,-244.7317,73.6633,26.3367,3.2804,3.1364,302.3257,-3033.8555,75.497,24.503
603637,镇海股份,,,,,,,2.6324,1.8719,12.5209,-3444.0793,67.882,32.118,2.78,1.8895,24.0674,-5342.4718,69.2463,30.7537,2.9946,2.1961,23.197,-5339.2939,71.166,28.834,5.5217,4.6142,140.734,-76.8047,82.82799999999999,17.172,5.4575,4.6493,144.0277,-1475.2571,82.6209,17.3791,5.2997,4.5161,144.8271,-1996.364,82.1121,17.8879,4.2642,3.3773,59.1427,-2025.9214,77.9438,22.0562,3.8264,3.1125,65.7334,-3105.1504,75.4773,24.5227
300652,雷迪克,,,,,,,--,--,--,4435.9134,--,--,--,--,--,4116.2547,--,--,1.4966,1.0418,52.0575,14090.6756,54.0732,45.9268,1.4662,1.0083,48.7491,1986.1784,53.5052,46.4948,2.8069,2.2587,162.5141,3106.2309,72.0556,27.9444,2.9499,2.2538,106.6869,3816.5483,73.5828,26.4172,2.8833,2.2713,67.1308,6881.0865,73.165,26.835,3.1149,2.4169,55.3104,584.3988,75.4731,24.5269
300343,联创互联,0.4775,0.4569,4.6172,1050.1760000000002,37.0734,62.9266,2.0121,1.9513,38.8464,-32113.611,80.8208,19.1792,2.0709999999999997,2.0037,34.5414,-33259.9273,80.7267,19.2733,2.0774,2.0357,27.186999999999998,11954.8236,79.6217,20.3783,2.3382,2.2484,53.1298,-9330.1745,83.2469,16.7531,2.5278,2.4414,65.1257,-1691.2676,84.6255,15.3745,2.3548,2.28,59.4811,-2821.7032,82.2789,17.7211,1.5389,1.5026,21.3692,-6176.0308,72.9504,27.0496,1.6393,1.5884,22.5306,1427.3151,75.4703,24.5297
300487,蓝晓科技,5.0348,4.0895,131.93200000000002,6645.5151,85.9195,14.0805,4.2333,3.4960000000000004,115.8936,-8378.3497,83.2598,16.7402,4.3559,3.6458,164.8134,-2196.5896,83.9238,16.0762,3.6244,3.0805,146.9325,-953.1706,80.907,19.093,4.0477,3.4948,135.9871,3617.1883,81.9021,18.0979,4.3199,3.7771,142.9905,2620.4410000000003,82.6638,17.3362,3.8852,3.5039999999999996,156.1148,1847.5535,80.8846,19.1154,2.9685,2.6293,121.1506,1427.8826,77.1358,22.8642,2.6885,2.3447,119.2721,480.3626,75.4624,24.5376
603829,洛凯股份,,,,,,,,,,,,,--,--,--,4597.2306,--,--,1.5225,1.2657,20.5788,4151.2903,56.9937,43.0063,--,--,--,2048.2978,--,--,1.4024,1.1584,25.8128,2909.7301,55.2255,44.7745,1.419,1.1633,20.6344,3014.6655,56.1042,43.8958,2.5265,2.2292,60.361999999999995,3013.052,70.9017,29.0983,2.9724,2.5369,46.1839,1468.5228,75.4431,24.5569
603829,洛凯股份,,,,,,,,,,,,,--,--,--,4597.2306,--,--,1.5225,1.2657,20.5788,4151.2903,56.9937,43.0063,--,--,--,2048.2978,--,--,1.4024,1.1584,25.8128,2909.7301,55.2255,44.7745,1.419,1.1633,20.6344,3014.6655,56.1042,43.8958,2.5265,2.2292,60.361999999999995,3013.052,70.9017,29.0983,2.9724,2.5369,46.1839,1468.5228,75.4431,24.5569
603920,世运电路,--,--,--,-6484.1414,--,--,1.4961,1.2644,49.3015,-8191.4619999999995,60.9618,39.0382,--,--,--,-7223.1804,--,--,1.9022,1.608,70.8295,-1691.2583,63.505,36.495,1.9752,1.6394,83.8739,1237.5155,63.7754,36.2246,3.8422,3.4932,105.5278,2180.0704,76.9823,23.0177,4.0871,3.7433,106.2032,1144.5356,78.9481,21.0519,4.5421,4.1397,129.6286,811.7359,81.8347,18.1653,2.9684,2.7278,146.8605,264.8336,75.4004,24.5996
603920,世运电路,--,--,--,-6484.1414,--,--,1.4961,1.2644,49.3015,-8191.4619999999995,60.9618,39.0382,--,--,--,-7223.1804,--,--,1.9022,1.608,70.8295,-1691.2583,63.505,36.495,1.9752,1.6394,83.8739,1237.5155,63.7754,36.2246,3.8422,3.4932,105.5278,2180.0704,76.9823,23.0177,4.0871,3.7433,106.2032,1144.5356,78.9481,21.0519,4.5421,4.1397,129.6286,811.7359,81.8347,18.1653,2.9684,2.7278,146.8605,264.8336,75.4004,24.5996
300682,朗新科技,--,--,--,2402.5931,--,--,--,--,--,2100.731,--,--,--,--,--,2041.7185,--,--,3.6991,3.4018,112.2504,-3045.0558,72.7409,27.2591,5.0961,4.4375,126.9677,49.6972,79.7332,20.2668,4.9824,4.1493,116.06,47.6408,79.5234,20.4766,4.8259,3.9609,174.468,631.9064,79.154,20.846,3.373,3.2104,158.9611,-3360.9015,71.1849,28.8151,3.9409,3.5979,58.3891,5775.5269,75.3987,24.6013
600641,万业企业,2.4126,0.581,17.4067,-12854.1807,58.367,41.633,2.1316,0.6551,22.101999999999997,-3768.5182,53.8214,46.1786,2.0148,0.8933,26.6214,-7390.668000000001,51.8053,48.1947,2.2161,1.127,86.9881,-12975.3781,56.1321,43.8679,2.3776,1.2483,51.4234,-1384.4851,59.5383,40.4617,3.6699,2.457,142.4172,-8593.9566,73.9072,26.0928,3.1446,2.2228,123.3709,-6427.2655,70.2801,29.7199,2.8133,2.0732,129.1921,-2954.8471,66.6153,33.3847,3.8306,2.9845,259.9956,-6593.7585,75.3953,24.6047
002631,德尔未来,3.5752,2.825,191.3059,7083.3361,86.9997,13.0003,1.7655,1.2607,81.4326,46351.9369,74.9838,25.0162,2.2621,1.3912,41.236000000000004,-60025.7331,82.2418,17.7582,2.0938,1.4997,80.0293,-61277.3705,77.2805,22.7195,2.2157,1.4495,84.3231,20526.2641,79.1298,20.8702,2.0613,1.4336,80.3779,-41752.5444,76.5984,23.4016,1.9946,1.3722,75.8979,-12946.8572,75.3095,24.6905,1.9567,1.3546,40.9794,4223.288,72.3102,27.6898,2.5544,1.8139,54.0829,4769.1529,75.3931,24.6069
300347,泰格医药,2.4989,2.497,74.5639,2437.3256,75.6087,24.3913,2.2469,2.2461,74.0848,7046.0412,73.7505,26.2495,2.2086,2.2079,73.7977,5353.226,75.3057,24.6943,2.5123,2.5121,83.6363,-54903.1787,77.0323,22.9677,2.7261,2.7260000000000004,111.2481,5170.1844,79.4011,20.5989,2.5945,2.5943,117.5998,4635.1931,81.3483,18.6517,2.1133,2.1132,78.3355,2822.143,78.7834,21.2166,1.8807,1.8806,75.0186,3799.8294,78.6732,21.3268,1.7015,1.7014,75.6463,1671.4718,75.3896,24.6104
300662,科锐国际,--,--,--,-3114.7311,--,--,--,--,--,-4920.2709,--,--,--,--,--,-6619.5324,--,--,2.2889,2.2889,93.7163,-5022.8777,58.3653,41.6347,2.8015,2.8015,73.6246,-8393.6214,66.2474,33.7526,3.6706,3.6706,207.4313,-8520.6376,73.3404,26.6596,3.3692,3.3692,194.6426,-3839.5556,71.0762,28.9238,3.2707,3.2707,198.4393,-2821.8285,70.4314,29.5686,3.6227,3.6227,179.2731,-1695.2356,75.3889,24.6111
300158,振东制药,0.9706,0.7735,17.0173,276.4684,48.9549,51.0451,0.9827,0.8086,19.2872,279.8489,45.0111,54.9889,1.9076,1.6332,53.13,520.0057,73.8804,26.1196,2.1608,1.8416,46.1912,862.8894,76.6822,23.3178,2.1717,1.8152,35.6373,2123.2022,76.3051,23.6949,2.1666,1.8361,45.8441,2159.0714,75.7476,24.2524,2.3280000000000003,1.9233,37.0698,2032.8455,76.9221,23.0779,2.0008,1.7208,35.2951,1751.9739,72.999,27.000999999999998,2.1892,1.8338,29.8566,1535.3636,75.3709,24.6291
300132,青松股份,3.7916,2.1913,111.2587,490.6466,87.4214,12.5786,4.5006,3.2109,164.4776,-1600.8628,89.4022,10.5978,4.8587,2.7968,116.5357,-1652.819,90.1442,9.8558,4.5680000000000005,2.0581,75.7529,-654.8741,88.7117,11.2883,4.2104,2.1718,79.9418,2861.7138,87.40899999999999,12.591,4.6567,2.633,90.6746,1908.9214,87.9563,12.0437,4.585,2.5074,69.0407,1772.0454,87.4235,12.5765,2.6031,1.1994,53.4724,1658.1978,76.5212,23.4788,2.5888,1.4686,95.6316,1600.9615,75.3464,24.6536
300326,凯利泰,3.029,2.6734,86.1941,1098.4676,77.8476,22.1524,5.3348,4.9206,284.0154,1300.8752,82.2632,17.7368,10.128,9.271,422.2824,1645.0686,86.435,13.565,4.0811,3.721,198.9702,1770.8044,83.0565,16.9435,2.1461,1.9333,87.1473,1574.954,76.6304,23.3696,2.7064,2.4330000000000003,62.4205,1830.1747,75.947,24.053,2.6931,2.4176,39.0857,2307.9531,75.5706,24.4294,2.6661,2.3975,76.1963,1648.3919,75.77,24.23,2.6517,2.3915,82.4837,1731.48,75.3415,24.6585
603988,中电电机,4.0433,3.4016,41.1109,-1786.0236,80.0788,19.9212,4.1453,3.4515,84.0563,-1173.2129,80.6176,19.3824,3.8833,3.2085,73.1599,-951.7651,79.0263,20.9737,3.5878,2.9284,74.8029,-511.7644,77.29,22.71,3.7748,3.1091,93.2443,5549.1739,78.3179,21.6821,3.9989999999999997,3.2461,103.2163,-928.2208,79.8509,20.1491,3.6451,2.9082,82.0954,1578.0057,77.6435,22.3565,3.1060000000000003,2.5121,89.0476,1252.1387,73.4456,26.5544,3.3439,2.6127,69.8017,350.0302,75.3302,24.6698
603963,大理药业,,,,,,,,,,,,,--,--,--,4825.7446,--,--,1.7426,1.0503,86.1842,6639.9579,72.7306,27.2694,--,--,--,13032.6418,--,--,1.0709,0.4015,35.5079,5448.1042,59.6937,40.3063,2.6705,1.9811,191.0761,4102.1665,73.1364,26.8636,2.9402,2.1602,46.894,3505.1828,75.6291,24.3709,2.9622,2.3553,64.1822,2447.0353,75.3284,24.6716
603066,音飞储存,4.1167,3.4277,132.2546,-12701.7583,78.2469,21.7531,4.801,4.0586,119.8093,-4600.8978,81.1188,18.8812,4.7335,4.027,183.7364,-3375.2753,80.8994,19.1006,4.1691,3.5278,116.3085,-2700.0233,78.6682,21.3318,4.4039,3.642,61.1513,10677.9276,79.7137,20.2863,4.1244,3.4995,48.8141,6220.0452,78.2904,21.7096,4.0223,3.2485,23.5295,3105.7571,77.9852,22.0148,3.3479,2.6676,140.5793,3373.8212,74.1405,25.8595,3.5107,2.5916,43.4725,634.4556,75.3279,24.6721
002661,克明面业,4.1369,3.9334,104.9157,6613.8975,83.2372,16.7628,4.7071,4.399,57.5863,8781.3902,84.895,15.105,4.8156,4.2199,73.2178,10053.2056,85.62700000000001,14.373,4.6265,4.0442,30.6527,17330.2946,84.8582,15.1418,3.3255,2.9188,49.6742,2314.069,79.1467,20.8533,2.2955,1.9913,42.4469,1550.4837,71.8209,28.1791,2.2916,1.9381,26.9879,1234.0910000000001,72.1024,27.8976,2.1871,1.8416,39.6891,1150.4876,72.0601,27.9399,2.2907,2.0266,29.2036,2014.22,75.3101,24.6899
603998,方盛制药,9.6509,8.2855,350.142,-2537.8992,89.3931,10.6069,5.3968,4.5286,211.3076,-1300.7685,84.8782,15.1218,4.2912,3.365,111.6074,-1320.1312,85.2834,14.7166,2.339,1.8953,154.005,-1235.8134,77.0804,22.9196,2.2837,1.7762,134.0536,9451.8995,77.3096,22.6904,2.178,1.6892,111.9534,-4836.9898,77.2415,22.7585,1.611,1.1792,69.3572,-21145.2662,72.0362,27.9638,1.8179,1.2071,49.8377,-12409.1431,75.5718,24.4282,1.8336,1.1954,43.0485,-4491.3691,75.2906,24.7094
300558,贝达药业,--,--,--,38946.7173,--,--,4.8584,4.3739,65.9963,17978.2862,80.9948,19.0052,4.9413,4.4924,41.2058,24474.7383,81.7061,18.2939,6.3463,5.9814,74.9422,60635.3342,89.0064,10.9936,7.0507,6.577000000000001,216.0888,-65191.4888,90.3266,9.6734,1.6877,1.4673,89.639,-6697.0953,82.15899999999999,17.840999999999998,1.3741,1.1661,67.9997,-30936.2602,80.3132,19.6868,0.9794,0.7865,41.2367,8109.7761,74.5229,25.4771,0.895,0.6629,36.5329,1155.7521,75.2672,24.7328
300703,创源文化,,,,,,,,,,,,,,,,,,,1.0889,0.8325,28.1652,-2175.3345,40.2073,59.7927,,,,,,,1.0194,0.6883,25.3339,501.2472,41.7103,58.2897,2.7977,2.4762,198.0171,484.9029,69.8828,30.1172,2.8336,2.5367,67.0874,558.9792,72.2395,27.7605,3.1274,2.6606,46.586999999999996,126.3796,75.2588,24.7412
600826,兰生股份,2.3008,2.2192,170.0869,-17197.0749,74.5246,25.4754,3.6895,3.4865,265.2339,-5171.2265,78.5416,21.4584,3.2796,3.0562,190.92,-3579.2697,77.9955,22.0045,3.5863,3.4731,149.2156,-2106.0432,78.035,21.965,3.4111,3.2739999999999996,144.8095,-1405.4163,77.1906,22.8094,3.0484,2.8664,59.0255,-879.4639999999999,74.8739,25.1261,2.5319,2.3206,62.591,-1909.9160000000002,71.4657,28.5343,2.8819999999999997,2.7572,37.6728,-3908.8746,73.1649,26.8351,3.1921,2.9551,29.4052,1958.4501,75.2577,24.7423
002563,森马服饰,5.1234,3.9499,153.8144,-1141.6477,80.3801,19.6199,5.0452,3.6375,128.7607,-1305.3081,82.0537,17.9463,4.3036,3.0097,107.9125,-2011.4111,80.1,19.9,3.8901,2.9353,106.1285,-2485.1167,77.2229,22.7771,5.5326,4.0158,173.8851,-2458.8,83.0391,16.9609,4.4361,3.0211,122.1454,-1408.1286,81.4923,18.5077,3.1631,1.9823,64.8323,-2302.0776,75.3773,24.6227,3.1087,2.2804,44.6988,-1809.0768,74.1573,25.8427,3.3556,2.4583,45.6959,-756.9758,75.2493,24.7507
002734,利民股份,0.9813,0.6702,20.0704,1001.4376,64.5201,35.4799,0.8978,0.6887,40.3443,1938.0347,56.0402,43.9598,0.8688,0.6933,36.5162,1203.2982,58.7155,41.2845,2.5124,2.2297,144.7271,2183.6255,76.5103,23.4897,2.6802,2.4169,36.6223,2107.6108,78.2835,21.7165,1.7709,1.4732,56.6924,784.2351,70.3276,29.6724,1.9816,1.659,52.1838,639.9173,73.0848,26.9152,1.9161,1.5313,61.7921,572.525,72.5026,27.4974,2.2543,1.7114,117.1786,654.0281,75.2439,24.7561
002853,皮阿诺,--,--,--,1066.0479,--,--,1.4834,1.2469,93.5214,-1208.0704,60.2977,39.7023,--,--,--,-2066.5396,--,--,1.5508,1.3631,95.7432,-2974.9358,59.0144,40.9856,3.6838,3.4324,287.5147,-464.625,78.1406,21.8594,3.1449,2.9262,121.4535,-844.6232,74.8303,25.1697,3.3280000000000003,3.0648,120.5291,-922.7441,74.7894,25.2106,2.7792,2.5107,37.4486,-2229.2453,70.8221,29.1779,3.5056,3.1391,73.5358,-6516.6755,75.2381,24.7619
