code,name,mbrg20161,nprg20161,nav20161,targ20161,epsg20161,seg20161,mbrg20162,nprg20162,nav20162,targ20162,epsg20162,seg20162,mbrg20163,nprg20163,nav20163,targ20163,epsg20163,seg20163,mbrg20164,nprg20164,nav20164,targ20164,epsg20164,seg20164,mbrg20171,nprg20171,nav20171,targ20171,epsg20171,seg20171,mbrg20172,nprg20172,nav20172,targ20172,epsg20172,seg20172,mbrg20173,nprg20173,nav20173,targ20173,epsg20173,seg20173,mbrg20174,nprg20174,nav20174,targ20174,epsg20174,seg20174,mbrg20181,nprg20181,nav20181,targ20181,epsg20181,seg20181
603612,索通发展,,,,,,,,,,,,,4.0225,-20.3371,-100.0,-100.0,,-100.0,13.7425,-8.0447,0.6287,-1.3842,-10.9091,4.6179,,,,,,,91.3387,1817.0575,14.8375,5.2666,,19.8238,71.5592,546.8026,,,542.8571,,66.9395,450.6883,79.5022,42.0529,442.8571,67.7311,47.4289,-12.8716,,,-34.4262,
600033,福建高速,-2.1721,8.9988,2.9703,-3.21,8.885,3.6596,-3.6301,6.3265,2.7432,-4.5651,7.0205,3.8206,-2.9086,11.9455,3.1819,-3.7268,13.2217,4.2531,-1.9253,21.4752,3.9825,-1.9263,21.8734,4.9284,-1.6155,22.8066,4.4049,-1.815,25.28,5.3559,-0.8061,18.4039,4.5772,-2.2923,20.72,4.0724,-1.0696,8.6094,4.2405,-2.4256,9.5869,3.7437,-2.1304,-2.6729,3.3423,-1.8226,-2.2486,2.8991,4.4296,-12.8945,2.9086,-1.9396,-14.5594,2.4593
603316,诚邦股份,,,,,,,,,,,,,,,,,,,58.6475,92.8398,16.667,21.7254,90.4762,16.667,28.3732,89.1205,,,,,17.5273,26.8194,,,29.4118,,27.3797,16.9755,,,15.3846,,17.6921,12.8623,88.3258,45.6576,-2.5,88.3258,8.0675,-12.9262,84.6881,58.2755,,84.6881
600967,内蒙一机,,,,,,,-26.835,,-1.6341,-3.6356,30.5556,-2.6487,,,,,,,402.4214,,207.4356,333.5277,-563.7681,220.4663,,,,,,,644.8473,,215.7711,349.9997,-346.8085,232.4045,,,,,,,18.9621,6.093,7.7334,29.1372,-3.125,7.781000000000001,0.3461,-12.9736,7.3876,28.1189,-12.1951,7.4319
300669,沪宁股份,,,,,,,,,,,,,,,,,,,1.6186,82.6566,24.5099,2.7341,81.5789,24.5099,11.1972,14.5268,,,25.0,,9.0015,1.5692,,,1.5862,,4.8101,-5.7242,,,-15.1543,,2.0789,-11.3345,100.0825,87.8848,-24.6377,100.0825,-1.3866,-12.977,114.0314,102.0664,-37.8,114.0314
600089,特变电工,2.0504,8.8205,19.6342,20.2139,0.649,9.0588,-3.574,18.7962,15.4024,17.9664,9.0166,9.8713,-3.9383,19.695999999999998,15.755,16.7212,9.2095,10.7174,7.1172,23.7547,11.1378,6.7378,16.6609,10.9825,-6.2262,23.3823,9.0815,6.7672,11.0785,8.8556,0.5425,22.0541,25.4132,7.725,12.5803,28.7918,6.7799,12.1773,25.0505,10.3176,0.3123,28.0494,-4.5773,5.4204,24.0848,11.4736,-9.86,26.7987,-1.97,-12.9834,22.8398,11.7263,-28.8127,25.3387
603868,飞科电器,12.7528,19.2315,,,19.3548,,9.8882,2.309,,,0.0,,20.9968,21.1309,,,14.7727,,20.8892,22.2279,82.0409,64.73100000000001,14.0625,82.0409,20.2736,38.2236,76.955,67.404,24.3243,76.955,19.0426,53.9266,-5.9902,-2.458,42.623000000000005,-5.9902,14.397,42.7694,19.7077,17.8635,36.6337,19.7077,14.5526,36.2207,19.8835,16.9286,31.5068,19.8835,-5.9301,-12.9876,16.9033,11.6437,-13.0435,16.9033
300394,天孚通信,30.7344,26.935,11.213,2.2688,23.5332,11.213,27.186999999999998,26.4715,11.9259,15.1136,-53.0725,11.9259,34.677,26.5071,12.44,16.0491,-51.7374,12.44,30.8045,17.733,11.8066,15.3479,-54.5694,11.8066,23.3005,10.0204,12.0175,13.8826,-55.6709,11.7668,18.9923,0.1746,9.1947,11.4701,1.328,9.0057,11.9018,-6.4877,8.1877,11.1702,-5.0858,7.9176,9.0133,-10.0048,7.0427,8.9983,-8.5142,6.8443,13.585999999999999,-13.0416,5.8658,10.7223,-13.6417,6.0207
300526,中潜股份,6.3605,53.2805,,,,,1.0899,10.9432,,,12.0,,2.0884,4.7312,,,-2.8571,,0.0146,-15.5644,84.1716,27.5073,-25.7576,84.1716,1.1537,3.5569,81.6102,19.982,-21.4286,81.6102,4.6116,26.7422,75.943,24.2166,-53.5714,75.943,5.9512,43.5644,7.3409,5.6946,-41.1765,7.3409,3.7218,21.7694,6.2837,25.6609,-47.7959,6.2837,16.7733,-13.0559,5.8749,21.7773,-56.7273,5.8749
603218,日月股份,,,,,,,,,,,,,,,,,,,-14.8985,-19.97,91.2524,42.2545,-20.339000000000002,91.2524,2.8525,-7.1823,,,-17.6471,,7.6721,-21.2813,75.67,34.9268,-27.906999999999996,75.67,14.2474,-24.6812,,,-31.3433,,14.4409,-33.1568,6.4011,3.5883,-39.3617,6.4011,35.5334,-13.1101,5.9888,8.6695,-14.2857,5.9888
002179,中航光电,51.4265,105.2374,19.8885,21.4338,52.6637,21.2289,36.0588,57.0926,21.3795,21.5835,55.1261,22.3658,25.6363,33.9023,20.178,17.8544,33.1338,21.070999999999998,23.906,28.701999999999998,19.5526,14.0162,29.7872,20.8869,-2.7517,13.8374,19.0445,11.2994,10.8324,20.1485,0.9888,12.4782,18.1797,10.7824,-14.3421,19.6388,3.1075,10.7265,18.2023,13.0768,-13.9906,19.3632,8.6597,11.5757,17.6882,17.8652,-13.7295,19.052,3.8577,-13.1127,16.5522,18.8592,-29.9114,17.952
300575,中旗股份,,,,,,,2.6838,-21.0807,17.5052,9.8372,-21.2766,17.5052,,,,,,,11.3128,-18.6151,92.0782,60.3653,-18.6047,92.0782,,,,,,,53.0998,56.0701,89.9049,58.0973,17.5676,89.9049,47.6382,42.438,87.4366,50.013000000000005,5.8824,87.4366,44.1411,52.0558,11.2682,19.7077,14.2857,11.2682,28.514,-13.3157,10.4245,31.9583,-13.2075,10.4245
002831,裕同科技,,,,,,,,,,,,,20.2472,23.7245,,,23.2268,,29.2037,33.3037,97.0991,69.5361,32.9104,96.914,38.0577,28.9114,,,16.5852,,31.688000000000002,22.3339,95.3943,71.6241,10.4598,95.5693,25.9411,10.5376,83.7441,55.0468,-0.1895,84.022,25.357,6.171,17.0927,20.2155,-4.1276,17.0423,16.1833,-13.3502,17.230999999999998,29.5021,-14.1272,15.3657
300366,创意信息,,,,,,,105.9986,-38.7711,271.66700000000003,261.1627,-69.7086,270.0563,143.7599,30.0204,274.5437,267.97900000000004,-34.9925,272.582,79.3884,23.434,112.5185,123.3326,-38.5047,112.7886,60.4175,,116.2168,98.0551,-261.7247,116.5955,83.7293,376.1845,113.0593,111.6691,108.167,113.3841,72.1197,169.2196,111.9457,109.8468,14.3078,112.0674,44.5339,44.2991,5.4473,-1.5218,-36.2012,5.2143,39.0942,-13.4727,5.2475,4.5577,-59.869,4.9218
300055,万邦达,-18.8134,-27.0721,14.0036,55.5193,-75.8367,10.2051,-16.8608,-15.7021,95.5554,49.6339,-20.8551,94.166,-13.502,-16.435,87.2043,27.0306,-24.3169,91.2398,-14.5395,-8.9766,82.5844,21.7968,-19.1128,89.7357,22.7139,44.8714,81.5658,26.478,23.5047,88.4486,40.7091,44.9899,4.007,2.4822,31.0364,5.9823,27.1063,48.3508,4.3872,3.8356,38.783,6.4604,22.9468,16.0204,5.9856,9.6102,10.6236,5.4687,-28.5589,-13.4883,5.6026,6.1447,-12.9142,5.1519
600834,申通地铁,0.5311,34.2629,3.4309,9.0552,34.2606,3.4309,-0.4259,12.7451,2.958,-13.2623,12.745,2.958,-0.2564,29.4743,4.3126,4.5389,29.4736,4.3126,-2.346,-24.6836,1.9191,-5.6615,-24.6833,1.9191,-0.7324,31.7096,2.2427,-6.9303,31.7106,2.2427,-0.2596,30.4412,2.6938,6.0201,30.4409,2.6938,-0.491,4.9026,2.6279,7.2887,4.9026,2.6279,-0.4948,-0.5236,2.2301,10.0282,-0.5238,2.2301,-2.7636,-13.6256,1.9017,9.457,-13.6246,1.9017
002079,苏州固锝,30.609,621.9837,5.3722,7.3971,350.0,4.3238,38.5335,1163.4752,13.6549,12.9146,610.0,12.1787,44.0907,835.0219,15.8945,16.1676,511.1111,13.93,46.2332,606.0271,17.0097,17.8849,403.2258,14.474,45.0321,74.2416,13.084000000000001,15.1372,44.4444,11.5798,56.7156,24.0252,6.4828,14.5782,4.2254,4.3269,57.3237,22.2321,6.7811,12.3193,0.0,4.1428,56.1979,12.8428,7.5412,12.8118,-7.8205,4.6119,39.5702,-13.7568,8.2912,6.7893,-50.0,4.5845
002805,丰元股份,-25.4218,-51.2576,,,-52.6316,,-17.8369,-23.3328,,,-23.0769,,-15.2946,-13.4166,,,-17.8571,,-13.107000000000001,-13.7893,25.288,17.6785,-25.0,30.5565,14.6561,21.5207,32.5459,22.5745,-11.1111,32.5459,10.7681,-2.696,30.1593,35.6101,-25.0,30.1593,18.9436,59.4813,5.124,30.0719,26.087,5.124,25.1468,67.0505,6.065,33.1223,44.4444,6.065,1.7757,-13.767000000000001,5.7419,28.58,-12.5,5.7419
600200,江苏吴中,-7.9998,-122.2374,49.098,6.1502,55.5556,56.7916,13.7329,-56.0577,38.1623,3.4995,-78.5714,54.3409,40.4612,94.7596,78.5604,30.2234,172.7273,95.0109,35.8582,23.7198,74.1766,23.41,36.3636,90.4089,40.4135,,75.6944,17.7253,-350.0,92.85600000000001,15.777000000000001,372.0053,85.7571,16.6373,1433.3333,92.725,-20.5513,54.0306,0.2601,-19.7397,56.6667,1.2919,-25.5862,73.5854,-1.1167,-11.4795,76.1905,-0.5528,-43.4585,-13.9507,-1.8135,-9.1902,-17.1429,-1.2867
603738,泰晶科技,,,,,,,,,,,,,17.8864,34.8716,,,51.9231,,15.5478,15.4027,90.8891,45.4788,9.0,104.3147,45.5906,103.0008,,,64.2857,,27.2856,27.0463,88.9201,49.6091,-48.0,101.0129,35.0922,19.9701,10.1638,22.9652,-49.3671,8.2228,45.9089,13.118,16.1561,80.9011,-47.7064,14.8263,52.9915,-13.9543,14.8954,65.4893,-52.1739,13.9061
000671,阳光城,25.4928,26.9957,93.4157,44.0343,-78.5714,83.4992,-8.821,3.1554,78.9398,61.7077,-84.0,82.7689,-8.0237,-21.1997,123.8898,83.7249,-57.1429,84.8952,-12.4305,-17.3918,37.7108,71.6187,-31.8182,9.8918,3.8641,14.1091,37.6925,116.4691,66.6667,9.3263,83.8797,8.4654,67.1281,116.103,100.0,11.5846,108.0797,35.1188,56.3718,75.17399999999999,66.6667,20.3014,69.2167,55.68,61.5356,77.0731,70.0,45.0445,77.5626,-14.0589,54.3008,44.4574,10.8,45.3549
300158,振东制药,14.0763,12.5713,3.1260000000000003,44.8205,20.0,1.9363,12.1472,1.2499,-0.74,38.4059,6.3677,-1.6275,27.9726,109.7126,156.1768,113.2164,70.3512,156.2366,45.1311,250.0912,159.6329,68.8931,147.5724,162.971,44.5953,270.6235,160.4526,67.0979,84.1667,163.566,44.0778,443.2552,176.3138,64.1924,161.5514,179.4467,21.519000000000002,153.1007,8.1005,3.8259,57.925,8.2619,13.6644,50.4049,5.4267,10.7461,4.9118,5.6254,7.6006,-14.0987,5.2215,6.5256,-11.3122,5.4363
002107,沃华医药,57.691,-6.7469,-8.3288,1.3048,-20.0,-20.1941,47.0312,-27.3959,-12.2267,-5.9392,-36.3636,-19.5558,24.3767,-23.7172,7.3026,7.4602,-29.4118,5.6801,20.0293,-24.9907,4.6373,5.5967,-30.0,2.6736,19.8447,35.2995,5.6015,9.4812,25.0,3.245,17.9504,61.5178,14.6898,17.2647,42.8571,12.7027,21.3416,54.4064,15.8785,17.684,41.6667,13.9529,29.1022,31.4773,14.5195,21.2391,14.2857,12.1424,17.3591,-14.1835,13.3631,20.1467,0.0,11.3748
002270,华明装备,216.5944,1000.5918,192.6674,171.4422,500.0,192.2186,371.3378,3882.7452,197.6055,178.0997,1400.0,196.0625,363.3457,,207.6418,187.1904,,206.2052,71.9496,15.2936,11.8358,11.9334,-34.7222,11.7008,29.1773,11.2761,11.772,18.0066,0.0,11.607000000000001,64.317,7.2919,13.7043,36.6384,5.5556,13.9671,42.6624,3.156,13.183,35.9587,3.7857,13.4172,74.4717,30.3152,16.1043,39.4575,29.7872,16.2693,-20.0016,-14.2058,15.6147,27.9758,0.0,15.6952
600280,中央商场,-6.9223,-53.3644,-4.3857,9.4756,-77.3006,-4.5945,-9.0436,-53.9419,-0.5397,7.4745,-54.8611,-0.7421,-4.7331,-52.3459,0.9923,2.0568,-53.3333,0.7942,-3.2481,4.7346,6.7741,4.5316,5.102,6.6819,6.6772,7.2343,6.8522,2.5363,8.1081,6.8416,40.1556,218.2943,15.0123,-0.2164,224.6154,15.0527,43.7344,231.1394,14.3941,-1.078,242.8571,14.4294,31.4601,100.7327,5.869,7.9129,102.9126,5.7449,9.1034,-14.2722,4.0435,6.8987,-12.5,3.9133
600766,园城黄金,-10.417,8.1113,46.0512,-24.3725,0.0,46.0512,-7.2854,38.4079,48.4062,-24.1013,0.0,48.4062,-6.754,-85.1337,-3.9387,-20.9452,-81.8182,-3.9387,-35.722,-78.6185,10.6313,-0.5431,-85.7143,10.6313,-5.8138,0.502,10.5347,0.2295,0.0,10.5347,-4.0131,-17.9292,8.6033,1.0059,0.0,8.6033,-2.3273,-26.1228,5.5799,-0.0005,-50.0,5.5799,2.2289,-16.154,5.9989,-1.6153,0.0,5.9989,4.2005,-14.3542,-0.8869,-4.7194,-50.0,-0.8869
300143,星普医科,14.2642,186.388,330.1123,138.7529,309.4118,371.3039,39.2858,42.1373,326.1377,148.1969,47.75,365.9923,48.7131,96.3352,509.1197,249.2302,80.5714,575.1305,54.3722,218.6017,47.9505,37.054,214.2857,49.8247,-52.0401,453.5512,55.8343,34.1464,412.6437,60.4762,-25.7604,813.9172,55.663000000000004,47.2723,386.1252,56.3324,-17.474,469.8493,9.3315,1.5922,252.8481,8.9864,-23.8695,187.07299999999998,10.7885,3.0447,95.4545,10.0494,268.3397,-14.3769,6.3591,9.445,-32.7354,3.7187
002570,*ST因美,1.2361,10.6493,3.1915,14.6696,20.0,3.0619,-23.2318,,-1.0135,13.9355,110.0,-0.4114,,,,,,,-39.0249,-962.8033,-20.7224,12.8309,-860.0,-21.404,-6.5781,-77.6561,-21.6569,11.841,-83.3333,-22.3115,-5.5481,,-25.4968,4.3052,71.4286,-26.9231,,,,,,,-3.7636,,-35.2179,-15.8172,36.0263,-35.4152,-35.8043,-14.4112,-35.0321,-18.9297,-23.0,-35.2679
600459,贵研铂业,65.6868,11.4282,3.0685,18.1282,0.0,2.3157,60.9883,3.2627,3.2562,5.8737,6.6667,2.7287,45.9199,6.8002,2.8077,3.6297,10.0,2.8354,39.1461,29.275,3.4054,4.4162,28.0,3.4108,76.1865,70.1813,4.1845,22.0513,83.3333,4.2232,60.3292,51.1504,5.8612,48.5725,43.75,5.775,50.3687,59.4943,5.0734,47.5756,54.5455,4.8514,43.3273,44.9394,5.609,52.2757,43.75,5.3856,0.0124,-14.4216,7.2953,35.3462,-27.2727,4.276
603916,苏博特,,,,,,,,,,,,,,,,,,,-0.0326,-22.2299,7.5412,-3.033,-27.5,7.0272,,,,,,,,,,,,,25.393,22.6492,,,21.9512,,27.8444,0.669,68.2055,16.0269,-1.7241,68.6331,35.3043,-14.75,65.8411,22.189,-33.3333,66.1845
600051,宁波联合,-46.9641,-93.4152,-15.603,5.1753,-95.5375,-13.163,1.1175,-58.6025,-13.3605,5.6154,-69.8324,-11.431,25.3597,6.4748,2.501,4.3078,-15.8311,3.5093,13.091,18.6928,3.5719,0.589,16.6667,3.1692,30.4839,8.0028,8.7571,3.3278,105.8394,7.9623,59.0747,-14.7621,6.7248,-6.3,8.3333,6.0004,68.1916,7.3255,9.709,-5.5676,5.3292,8.7429,69.0061,125.1888,27.5206,-16.7573,218.3673,25.1995,43.6361,-14.763,23.7775,-19.345,-67.0213,22.1687
002196,方正电机,20.0183,212.4002,155.5888,118.8814,120.3226,155.3308,27.174,420.7813,154.6668,117.8727,266.0886,155.183,32.0503,298.7454,157.8213,124.1677,180.0,158.1535,32.0885,107.5574,4.8555,5.1892,39.3939,5.8337,7.9821,25.9834,4.9534,3.2657,23.5725,5.8863,15.7478,19.4165,6.0987,7.9477,-32.6316,6.7083,22.3009,19.5769,6.2323,10.3763,-30.6786,6.9258,25.6114,11.1574,5.2283,13.366,-34.7826,5.2604,29.4766,-14.7844,5.0151,13.2679,-50.236999999999995,5.0466
002362,汉王科技,0.3969,,1.8221,0.6497,-266.0,1.7415,1.1617,771.9701,2.0187,0.3029,1566.6667,1.9948,3.8377,,3.6239999999999997,3.4693,-1247.5410000000002,3.3219,14.1333,390.5987,4.4719999999999995,10.3511,342.6667,3.4539999999999997,43.2103,135.0854,10.9696,12.8815,150.0,9.6096,42.3308,154.1912,12.2875,13.5804,125.0,10.6897,46.3658,138.8597,13.0124,15.4885,118.8571,11.5246,45.4156,96.7276,8.4672,13.8147,102.8112,6.8932,8.972999999999999,-14.7889,4.4,6.5972,5.0602,4.0717
300315,掌趣科技,134.33,180.301,97.7468,82.0295,33.3333,98.6233,108.6457,145.2618,96.8386,110.0034,114.2857,98.2346,87.031,103.7973,95.1365,110.3972,81.8182,96.5769,65.0403,11.1738,32.0075,32.027,-5.2632,31.7482,-10.2277,-28.9657,6.0406,13.4563,-25.0,5.8408,-13.3536,-36.506,4.269,3.0718,-33.3333,4.1372,-5.6607,-30.5254,3.3415,-0.8971,-30.0,3.2927,-4.6624,-47.5534,1.4444,-4.9742,-44.4444,1.4280000000000002,5.7499,-14.8036,0.4163,-6.5449,-16.6667,0.3303
002919,名臣健康,,,,,,,,,,,,,,,,,,,1.4562,8.9649,24.9645,9.4273,2.6316,24.9645,,,,,,,,,,,,,,,,,,,7.6357,2.32,87.0469,32.3424,1.2821,87.0469,-12.0541,-14.8253,,,-35.2941,
000719,中原传媒,0.626,22.8771,9.7534,8.1482,20.0,9.7344,2.9562,-3.3049,8.486,10.5471,-27.906999999999996,8.4791,7.9693,-2.359,8.2786,11.5738,-26.2295,8.2495,10.5212,-3.6928,9.071,9.1374,-25.8427,9.1336,16.7699,-5.2951,8.8474,10.2873,-25.0,8.8969,13.6814,2.5059,8.2554,7.4208,3.2258,8.291,9.8403,2.3451,8.1225,7.935,2.2222,8.1511,3.6096,4.2313,7.9623,8.0494,3.0303,7.9028,2.0167,-14.8986,7.6527,9.4552,-11.1111,7.601
300530,达志科技,,,,,,,-3.3747,11.332,17.0639,23.2134,-100.0,17.0639,0.4707,8.0024,,,5.0847,,10.948,26.5553,89.1192,85.7529,13.8889,89.1192,21.6539,24.2876,,,-5.5556,,13.4628,29.4499,68.5207,79.7818,,68.5207,10.7906,30.2164,3.2058,3.2713,1.6129,3.2058,3.8352,12.5647,3.2463,6.8424,-6.0976,2.2485,0.0431,-15.0451,3.8023,4.9973,-17.6471,1.7996
603922,金鸿顺,,,,,,,,,,,,,6.2989999999999995,19.7181,-100.0,-100.0,19.4444,-100.0,5.4818,30.6789,26.5563,18.1028,30.5882,26.5563,,,,,,,,,,,,,17.1031,-12.3771,,,-11.6279,,15.6908,-14.8582,119.6817,55.7261,-21.6216,119.6817,3.867,-15.0583,,,-35.4839,
300149,量子高科,-23.7883,34.5697,4.7813,0.33799999999999997,-2.7778,8.0484,-26.6686,29.7137,3.8322,-1.065,26.6667,7.0001,-26.0174,-4.1037,4.436,2.7982,-2.4427,4.4295,-18.8299,6.9529,6.372000000000001,4.9153,7.1429,6.3735,-5.1002,-18.8937,6.8567,6.172000000000001,-17.4286,5.6521,3.3825,0.991,9.0609,8.9375,2.6316,6.2672,2.7703,-8.7561,8.7285,9.1428,-7.8247,5.6288,6.4603,-13.3268,8.5093,31.521,-6.6667,5.4183,53.2283,-15.1632,7.0547,31.7006,-10.7266,5.3238
603580,艾艾精工,,,,,,,-3.3008,18.8151,19.5811,13.8393,8.4059,18.9327,,,,,,,1.548,7.6125,17.4673,12.1006,4.1751,17.0043,,,,,,,3.766,12.2304,83.3194,72.8356,-1.0848,83.3124,,,,,,,3.7722,-6.4419,74.4046,70.7264,-22.7748,74.4965,14.9682,-15.1707,,,-43.6069,
603617,君禾股份,,,,,,,,,,,,,15.8951,54.2518,-100.0,-100.0,40.5405,-100.0,13.2028,63.2842,30.241999999999997,5.7327,54.1667,30.241999999999997,13.4667,16.4245,,,18.5185,,15.8809,12.3693,,,-2.2222,,17.4492,6.3837,,,-7.6923,,17.2548,2.013,97.7191,60.5422,-10.8108,97.7191,3.2186,-15.2269,98.7935,68.1951,-37.5,98.7935
603615,茶花股份,,,,,,,,,,,,,,,,,,,-1.3821,1.4347,12.2834,11.4652,1.7964,12.2834,6.1363,3.3915,,,-7.1429,,1.2569,-12.4966,62.0915,55.0795,-28.3451,62.0915,7.7719,-7.6521,,,-26.6538,,7.3818,2.3902,60.1258,54.8755,-19.6078,60.1258,7.056,-15.2509,3.1555,3.1430000000000002,-30.7692,3.1555
603906,龙蟠科技,,,,,,,,,,,,,,,,,,,26.2648,55.1784,16.1081,7.8007,54.0541,16.1081,44.1691,69.5402,,,69.2308,,31.9549,14.0795,90.3943,54.7128,-3.4483,90.3943,29.3576,11.1332,,,-9.7561,,25.2086,3.0883,83.5822,62.8912,-22.807,83.5822,3.5136,-15.2572,10.5155,12.8978,-36.3636,10.5155
600611,大众交通,-24.9216,-21.8763,30.224,29.2277,-28.0488,33.0655,1.6401,0.5621,21.1561,22.7512,-31.25,22.4379,7.3176,-0.4305,20.6004,22.7993,-30.7692,23.5878,37.8238,10.4475,7.0998,8.407,-25.0,8.1255,-6.6838,80.5341,4.3916,4.5626,32.2034,5.1197,5.0722,8.4838,-0.0732,-2.1672,9.0909,0.6629999999999999,-1.3,33.0452,2.7310000000000003,-4.3999,33.535,2.7603,-21.7568,49.5057,-0.2423,-0.6194,53.7925,-0.0443,58.559,-15.2906,-2.8307,-0.7766,-15.3885,-3.0388
002567,唐人神,-2.5856,52.5714,36.4926,0.7004,30.5405,33.6164,0.0924,90.3568,38.9891,8.4499,150.1852,36.048,7.3044,50.6506,36.8366,14.4877,73.1013,36.5295,15.5988,68.4439,9.4209,17.4154,112.5,5.7448,55.3358,65.32300000000001,26.3525,43.8305,126.087,24.2104,41.8787,72.5848,26.3175,38.5577,29.3856,25.4027,32.4002,44.0831,36.5088,41.7346,-1.5722,35.4285,26.1153,50.8009,31.9877,27.9327,-4.4118,35.915,7.3079,-15.3225,14.7582,12.9806,-51.3736,16.0441
600986,科达股份,369.9636,15.0995,385.4182,72.6384,0.0,401.9159,516.3132,509.1788,392.5446,63.5672,295.3488,412.0538,320.8402,243.7771,8.1743,-7.4907,84.2105,8.6044,190.6716,232.1057,9.9023,-8.1142,108.6957,10.2315,72.9739,1096.2873,12.4002,-9.531,1000.0,12.4222,28.2524,49.2027,48.9064,18.8921,35.2941,47.3226,31.868000000000002,14.4789,45.8665,19.4396,0.0,44.0075,34.7927,19.4997,45.0433,30.4528,4.1667,43.136,85.2723,-15.323,43.071999999999996,37.2648,-18.1818,41.9537
300187,永清环保,-0.2332,-0.0711,46.2066,57.4291,8.6667,45.8766,82.3055,101.5727,50.7811,80.8738,-43.75,48.4338,63.0508,9.1507,10.3479,37.5104,-68.4797,8.5325,98.6171,54.0442,15.5402,29.6531,-60.0,11.9997,79.4422,244.5078,16.5199,20.4562,-24.5399,12.6104,1.2237,1.4535,14.5944,9.8793,-0.8889,12.0634,-8.8792,1.581,13.2116,13.6177,5.9162,10.9663,-19.9883,-14.31,9.6635,6.5571,0.0,9.7059,-36.2768,-15.4766,10.6815,28.336,8.5366,9.7207
603259,药明康德,,,,,,,,,,,,,,,,,,,25.2446,63.9382,-5.7187,9.3352,176.9231,65.3718,,,,,,,,,,,,,,,,,,,26.9636,15.6781,11.1442,18.7879,21.2963,13.8837,21.1275,-15.4797,9.3707,21.9828,-13.8889,11.9885
600279,重庆港九,-40.6922,-18.1546,-1.6119,-0.3126,-17.8431,-2.4824,-25.4018,-12.6565,-1.5528,-5.3091,-44.1111,-2.4421,-21.9803,2.9521,-1.2599,-2.8413,-29.4862,-2.1004,6.4541,1.0249,1.5288,4.4465,-35.2941,1.3876,395.0623,14.1817,1.6182,10.319,-18.1384,1.5128,377.815,53.2045,2.3976,19.0951,80.9145,2.2706,333.3229,57.6805,4.1148,20.405,81.0538,2.9347,187.375,325.0538,11.2975,11.1764,536.3636,12.6036,16.8716,-15.5756,11.0795,2.258,-12.5364,12.4178
002646,青青稞酒,-5.5491,-10.1402,4.0365,3.1102,-9.5452,4.395,0.3672,-20.0449,4.7265,-0.6782,-19.0046,5.1466,0.7609,-17.8511,4.4329,4.2853,-17.0797,4.6962,5.3874,-7.3508,5.4334,16.1487,-6.4472,5.6273,-11.7091,-29.7405,3.4217,3.5519,-29.6089,3.5975,-7.7386,-29.484,3.6407,-6.6454,-29.1867,3.8138,-9.1672,-43.8884,1.9251,-5.2732,-43.2808,2.1017,-8.269,-146.8112,-6.7649,-15.7834,-143.5769,-6.7933,5.0412,-15.6489,-7.1043,-6.5396,-14.9471,-7.0938
601086,国芳集团,,,,,,,,,,,,,-5.254,-10.3626,-100.0,-100.0,-13.3333,-100.0,-3.0449,-11.997,8.8116,10.0547,-14.2857,8.8116,,,,,,,,,,,,,1.7834,37.5947,,,38.4615,,2.1935,31.6764,49.5189,14.7394,22.2222,49.5189,3.0907,-15.7425,,,-33.3333,
002518,科士达,23.9226,49.2234,12.4533,15.210999999999999,54.5455,12.6744,19.9561,45.1629,11.5506,16.3738,-3.7037,11.8976,17.4349,37.239000000000004,18.6921,16.6381,-10.6383,12.5745,14.6717,30.2035,13.0373,11.7637,-15.1899,13.2194,16.5296,2.3335,12.7143,17.3226,-35.2941,12.9361,43.6632,27.8985,13.8526,24.3889,0.0,13.9537,46.9311,31.2541,6.7065,30.0511,2.381,13.9099,55.9384,23.7611,13.6458,35.2428,-4.4776,14.9258,10.8342,-15.7998,13.1002,25.0936,-36.3636,14.3157
002692,睿康股份,3.5687,32.3884,9.9174,22.7212,2.2857,8.6314,-2.549,-4.6651,6.6445,7.6559,-59.3228,5.3051,-15.3147,-30.8012,-2.2456,-14.5424,-67.2432,3.2151,-17.0242,-36.0213,-2.3828,-12.9239,-67.6778,2.9992,-15.392999999999999,-45.6646,-3.2086,-16.5829,-70.2514,2.383,-12.5004,-54.3843,-3.1955,-14.9332,-48.3907,2.6959,-1.294,-55.5445,2.2004,5.2555,-46.3696,2.1943,1.5638,-27.2466,0.8153,10.8295,-17.7445,3.6077,16.4597,-15.9797,0.6354,10.7485,-10.3286,3.4611
600350,山东高速,2.6579,54.6697,8.3912,7.162000000000001,42.1053,8.9624,3.4793,36.5059,8.4382,25.0064,28.7805,8.8867,-0.1329,51.6559,6.7917,7.7024,45.0425,10.642999999999999,21.654,8.5014,4.1298,2.2531,12.0419,8.5989,16.6221,10.772,4.2305,-0.9574,10.1852,8.5934,11.0947,-0.337,4.6568,-14.5347,0.0,9.1973,9.404,21.7724,10.0424,-4.5075,8.0078,9.6828,-12.7773,-1.3007,7.4759,11.9054,-14.3302,6.7783,-27.9423,-16.0214,6.9635,13.1117,-11.7647,6.3515
