code,name,arturnover20161,arturndays20161,inventory_turnover20161,inventory_days20161,currentasset_turnover20161,currentasset_days20161,arturnover20162,arturndays20162,inventory_turnover20162,inventory_days20162,currentasset_turnover20162,currentasset_days20162,arturnover20163,arturndays20163,inventory_turnover20163,inventory_days20163,currentasset_turnover20163,currentasset_days20163,arturnover20164,arturndays20164,inventory_turnover20164,inventory_days20164,currentasset_turnover20164,currentasset_days20164,arturnover20171,arturndays20171,inventory_turnover20171,inventory_days20171,currentasset_turnover20171,currentasset_days20171,arturnover20172,arturndays20172,inventory_turnover20172,inventory_days20172,currentasset_turnover20172,currentasset_days20172,arturnover20173,arturndays20173,inventory_turnover20173,inventory_days20173,currentasset_turnover20173,currentasset_days20173,arturnover20174,arturndays20174,inventory_turnover20174,inventory_days20174,currentasset_turnover20174,currentasset_days20174,arturnover20181,arturndays20181,inventory_turnover20181,inventory_days20181,currentasset_turnover20181,currentasset_days20181
300215,电科院,7.5218,11.9652,42.4237,2.1215,0.1754,513.1129,14.2818,12.6035,87.7287,2.0518,0.3878,464.1568,17.4101,15.5082,124.2897,2.1723,0.5085,530.9735,28.0868,12.8174,205.7588,1.7496,0.8116,443.5683,6.2628,14.3706,53.2169,1.6912,0.1898,474.1834,11.2081,16.0598,104.0972,1.7292,0.4213,427.249,16.3214,16.5427,151.3607,1.7838,0.7507,359.6643,27.32,13.1772,228.8991,1.5727,0.9905,363.4528,4.8072,18.7219,58.2344,1.5455,0.1843,488.3342
603888,新华网,,,,,,,1.4614,123.1696,5980.2924,0.0301,0.4147,434.0487,2.2582,119.5643,668.8069,0.4037,0.6217,434.2931,3.5866,100.3736,1206.9009,0.2983,0.7258,496.0044,0.4465,201.5677,63.4655,1.4181,0.0834,1079.1367,1.1006,163.5472,120.1667,1.4979,0.2235,805.3691,1.7683,152.689,231.438,1.1666,0.3547,761.2067,3.1738,113.4287,559.9058,0.643,0.5688,632.9114,0.4818,186.7995,57.9882,1.5519999999999998,0.0884,1018.0995
600009,上海机场,1.5821,56.8864,48.9521,1.8385,0.1404,641.0256,3.3536,53.6737,100.8602,1.7846,0.2959,608.3136,4.4924,60.1015,146.8528,1.8386,0.4571,590.6804,7.2445,49.6929,190.0797,1.8939,0.6082,591.9106,1.6057,56.0503,51.9929,1.7309999999999999,0.1677,536.6726,3.4497,52.1785,106.9126,1.6836,0.3245,554.6995,4.7846,56.431000000000004,165.8007,1.6285,0.5745,469.9739,7.2698,49.5199,206.5259,1.7431,0.7569,475.6243,1.6601,54.2136,55.585,1.6191,0.2316,388.601
000889,茂业通信,0.9063,99.3049,33.2632,2.7057,0.3585,251.046,1.8061,99.6623,62.3694,2.886,0.69,260.8696,2.6252,102.8493,88.4369,3.053,1.0216,264.2913,4.0061,89.863,231.90599999999998,1.5524,1.3834,260.2284,0.7446,120.8703,88.9424,1.0119,0.3574,251.8187,1.5444,116.5501,205.2868,0.8768,0.7672,234.6194,2.3377,115.4981,399.1824,0.6764,1.2131,222.5703,3.577,100.64299999999999,372.4542,0.9666,1.7057,211.05700000000002,0.7718,116.6105,55.2443,1.6291,0.4298,209.3997
300144,宋城演艺,34.119,2.6378,74.3427,1.2106,0.3163,284.54,93.6321,1.9224,103.1166,1.7456,0.6797,264.8227,63.4902,4.2526,32.9954,8.183,1.0266,263.0041,152.5395,2.36,264.6014,1.3605,1.4781,243.5559,27.5697,3.2645,34.2731,2.6260000000000003,0.3794,237.2167,49.4591,3.6394,100.7853,1.786,0.7989,225.3098,85.4934,3.1581,156.2984,1.7275,1.1589,232.9795,115.7743,3.1095,251.5263,1.4313,1.4591,246.7274,19.1565,4.6981,53.1813,1.6923,0.2837,317.2365
000524,岭南控股,4.6098,19.5236,5.4454,16.5277,0.336,267.8571,7.9724,22.5779,10.9891,16.3799,0.7378,243.9686,12.7625,21.1557,18.9355,14.2589,1.1163,241.8705,17.8107,20.2126,27.8158,12.9423,1.463,246.0697,19.9003,4.5225,39.5394,2.2762,1.7977,50.06399999999999,30.6133,5.8798,137.1697,1.3122,2.095,85.9189,64.7997,4.1667,251.9388,1.0717,5.3266,50.68899999999999,89.4026,4.0267,360.3534,0.9990000000000001,6.6102,54.4613,12.3953,7.2608,52.5433,1.7129,0.9953,90.425
002285,世联行,1.4080000000000001,63.9205,,,0.1925,467.5325,,,,,,,5.0791,53.159,,,0.6688,403.7081,6.8143,52.8301,,,1.0144,354.8896,1.4403,62.486999999999995,,,0.2203,408.5338,,,,,,,4.9109,54.9797,,,0.6597,409.2769,5.8566,61.4691,396.6374,0.9076,0.9513,378.4295,0.8482,106.1071,49.9342,1.8024,0.1297,693.909
601518,吉林高速,21.5422,4.1778,121.3524,0.7416,0.2846,316.2333,40.6921,4.4235,165.2881,1.089,0.6147,292.8258,27.7876,9.7166,201.6022,1.3393,0.6893,391.7017,,,563.2432,0.6392,0.9775,368.2864,,,119.9032,0.7506,0.1519,592.4951,,,246.4295,0.7304,0.563,319.7158,,,324.5565,0.8319,0.9278,291.01099999999997,,,516.7331,0.6967,1.2046,298.8544,,,48.6175,1.8512,0.2952,304.878
600025,华能水电,2.0605,43.6787,29.2927,3.0724,0.8042,111.9125,5.4287,33.1571,57.3976,3.136,1.7812,101.0555,5.3119,50.8293,84.1457,3.2087,2.4899,108.4381,10.3248,34.8675,136.8554,2.6305,4.0939,87.9357,2.1367,42.121,33.8457,2.6591,0.92,97.8261,3.8741,46.4624,79.3171,2.2694,1.8517,97.208,6.0766,44.4327,117.4038,2.2998,2.3681,114.0155,8.3381,43.1753,171.6623,2.0971,2.1879,164.5413,1.5569,57.8072,48.5307,1.8545,0.3975,226.4151
600012,皖通高速,,,50.0147,1.7995,0.4201,214.2347,,,94.944,1.8959,0.7416,242.7184,,,142.3728,1.8964,1.1384,237.175,,,201.1597,1.7896,1.4287,251.9773,,,55.1546,1.6318,0.2897,310.6662,,,112.7899,1.5959,0.5548,324.4412,,,159.9945,1.6876,0.9103,296.6055,,,186.7902,1.9273,1.2397,290.3928,,,44.537,2.0208,0.2957,304.3625
600093,易见股份,4.4868,20.0588,39.3334,2.2881,0.2622,343.2494,10.4236,17.2685,97.0564,1.8546,0.7096,253.66400000000002,13.5974,19.8567,69.6697,3.8754,1.1147,242.2176,16.4393,21.8987,194.303,1.8528,1.4944,240.8994,1.8042,49.8836,28.4639,3.1619,0.2303,390.7946,5.051,35.6365,104.8007,1.7175,0.5615,320.5699,8.21,32.8867,125.8996,2.1446,0.802,336.6584,10.749,33.4915,156.5275,2.2999,1.1812,304.7748,2.8601,31.4674,43.0645,2.0899,0.3132,287.3563
603223,恒通股份,4.8807,18.44,28.9086,3.1133,1.2469,72.179,11.4746,15.6868,72.837,2.4713,2.859,62.9591,17.9008,15.0831,115.1476,2.3448,4.737,56.9981,36.389,9.8931,118.82799999999999,3.0296,8.1234,44.3164,9.7434,9.237,32.1331,2.8009,2.5201,35.7129,21.4345,8.3977,61.783,2.9134,5.0709,35.4967,36.7761,7.3417,128.3703,2.1033,6.4796,41.6692,69.3856,5.1884,134.4937,2.6767,10.9265,32.9474,11.9166,7.5525,39.8521,2.2584,1.556,57.8406
002889,东方嘉盛,,,,,,,,,,,,,,,,,,,3.2987,109.1339,113.3558,3.1758,0.6962,517.0928,,,,,,,1.6267,110.6535,62.1961,2.8941,0.5576,322.8121,2.2773,118.5615,86.2128,3.1318,0.879,307.1672,3.4771,103.5346,199.1999,1.8072,1.4708,244.7648,0.8486,106.057,39.5803,2.2739,0.3281,274.3066
600705,中航资本,5.8229999999999995,15.456,23.026,3.9086,0.0093,9677.4194,12.3854,14.5332,48.4921,3.7119,0.0228,7894.7368,14.456,18.6774,68.9953,3.9133,0.0363,7438.0165,25.559,14.0851,94.0116,3.8293,0.0451,7982.2616,5.1903,17.34,25.6023,3.5153,0.0126,7142.8571,15.2018,11.8407,53.3163,3.3761,0.0305,5901.6393,24.4286,11.0526,86.2366,3.1309,0.046,5869.5652,25.1382,14.3208,123.0176,2.9264,0.0483,7453.4161,5.0286,17.8976,37.6912,2.3878,0.0111,8108.1081
300017,网宿科技,1.2601,71.4229,7.287999999999999,12.3491,0.2095,429.5943,2.6345,68.3242,13.2224,13.6133,0.4369,411.9936,3.7894,71.2514,13.1486,20.5345,0.6536,413.0967,5.4828,65.6599,17.3171,20.7887,0.9079,396.5194,1.0925,82.3799,3.5155,25.6009,0.1761,511.0733,2.2568,79.759,6.7334,26.7324,0.3746,480.5125,3.4136,79.0954,9.8819,27.3227,0.5734,470.8755,4.7187,76.2922,25.3778,14.1856,0.9287,387.6386,1.0277,87.5742,36.3994,2.4726,0.2904,309.9174
002352,顺丰控股,0.6763,133.077,0.7645,117.72399999999999,0.2456,366.4495,1.4606,123.23700000000001,1.6217,110.9946,0.5393,333.76599999999996,2.0969,128.7615,2.1762,124.0695,0.7516,359.2336,24.1039,14.9353,168.8601,2.1319,5.242999999999999,68.663,3.5776,25.1565,32.3215,2.7845,0.7553,119.15799999999999,7.2107,24.9629,62.5942,2.8757,1.5223,118.2421,10.8526,24.8788,94.0864,2.8697,1.9409,139.1107,13.7194,26.2402,134.9121,2.6684,2.6918,133.7395,3.67,24.5232,36.187,2.4871,0.6577,136.8405
300571,平治信息,,,,,,,1.9393,92.81700000000001,,,1.0506,171.3307,,,,,,,,,,,,,,,,,,,4.2312,42.5411,,,1.328,135.5422,6.5376,41.2996,,,1.733,155.7992,8.5451,42.1294,251.1176,1.4336,2.2801,157.8878,1.7507,51.408,34.9498,2.5751,0.4861,185.1471
600880,博瑞传播,0.8284,108.6432,9.0228,9.9747,0.1436,626.7409,1.6834,106.9265,20.425,8.8127,0.3145,572.337,2.5660000000000003,105.2221,26.6479,10.1321,0.4701,574.3459,4.1602,86.5343,34.2394,10.5142,0.6947,518.2093,0.884,101.81,5.0082,17.9705,0.1542,583.6576,2.0537,87.6467,9.9364,18.1152,0.3322,541.8423,3.0229,89.3182,16.7616,16.1082,0.5258,513.5032,4.8314,74.5126,53.4548,6.7347,0.7314,492.2067,1.0843,83.0029,34.4449,2.6129,0.155,580.6452
000155,川化股份,2.313,38.9105,2.4326,36.9975,0.28,321.4286,11.2872,15.9473,6.7445,26.6884,0.5069,355.0996,3.7895,71.2495,,,1.2239,220.6063,5.7454,62.6588,,,1.1111,324.0032,,,,,,,2.8098,64.0615,59.9186,3.0041,0.7337,245.3319,4.3295,62.3629,353.0775,0.7647,1.2534,215.4141,7.3233,49.1582,184.7422,1.9487,2.0340000000000003,176.9912,1.1322,79.4913,31.7397,2.8356,0.3864,232.9193
603885,吉祥航空,12.4293,7.2410000000000005,38.0278,2.3667,0.9062,99.3158,21.8827,8.2257,67.3258,2.6736,1.0334,174.1823,40.9241,6.5976,101.4357,2.6618,2.1885,123.3722,44.3856,8.1107,138.2467,2.6039999999999996,3.0295,118.8315,14.8367,6.066,35.586999999999996,2.529,0.7239,124.3266,24.5667,7.327000000000001,67.4522,2.6686,1.3692,131.4636,42.8647,6.2989,97.5761,2.7671,2.0809,129.7515,51.4714,6.9942,125.2575,2.8741,3.2047,112.335,13.7519,6.5446,30.0512,2.9949,0.8775,102.5641
603689,皖天然气,,,,,,,21.0832,8.5376,57.8311,3.1125,1.7113,105.1832,,,,,,,35.1509,10.2416,108.9053,3.3056,3.4092,105.5966,9.3014,9.676,36.8153,2.4446,1.0593,84.9618,19.0545,9.4466,66.2184,2.7183,1.9761,91.0885,28.0046,9.6413,83.7076,3.2255,2.8046,96.2704,34.7444,10.3614,115.2297,3.1242,3.8485,93.5429,9.4826,9.4911,29.9839,3.0016,1.0109,89.0296
600722,金牛化工,27.0421,3.3281,25.7637,3.4933,0.1654,544.1354,66.9167,2.6899,90.7361,1.9838,0.3767,477.8338,82.6996,3.2648,92.0574,2.9330000000000003,0.5586,483.3512,171.524,2.0988,165.8788,2.1703,0.7415,485.5024,69.7004,1.2912,47.0789,1.9117,0.2338,384.9444,279.7845,0.6434,82.9242,2.1707,0.4494,400.534,422.2774,0.6394,107.2172,2.5183,0.6592,409.5874,178.0475,2.0219,302.0654,1.1918,0.8558,420.659,28.9992,3.1035,29.4826,3.0526,0.2141,420.3643
002127,南极电商,0.1256,716.5605,0.2178,413.2231,0.0333,2702.7027,0.3725,483.2215,0.4209,427.655,0.1194,1507.5377,0.8219,328.5071,0.5804,465.1964,0.253,1067.1937,1.6087,223.7832,1.0649,338.0599,0.3963,908.4027,0.2477,363.3428,0.3578,251.5372,0.0529,1701.3233,0.7829999999999999,229.8851,1.2403,145.1262,0.1829,984.1443,1.2187,221.5476,1.6431,164.3235,0.2822,956.7682,2.4784,145.255,8.5151,42.2778,0.546,659.3407,0.7163,125.6457,28.7137,3.1344,0.2171,414.5555
603648,畅联股份,,,,,,,,,,,,,,,,,,,5.7994,62.0754,555.8501,0.6477,1.599,225.1407,,,,,,,2.8926,62.2278,139.7559,1.288,0.858,209.7902,4.4818,60.2437,408.1389,0.6615,0.8795,306.9926,6.2421,57.6729,248.1739,1.4506,1.1563,311.3379,1.6055,56.0573,28.6048,3.1463,0.2524,356.5769
601021,春秋航空,19.3258,4.657,28.5194,3.1557,0.4879,184.46400000000003,37.7446,4.7689,57.6535,3.1221,0.7243,248.5158,66.6554,4.0507,85.2644,3.1666,1.1605,232.6583,73.6358,4.8889,119.7205,3.0069999999999997,1.5318,235.0176,22.4062,4.0167,32.3179,2.7848,0.40700000000000003,221.1302,41.8148,4.3047,58.5868,3.0724,0.7759,231.9887,85.0979,3.1728,92.8268,2.9086,1.2443,216.9895,103.3075,3.4847,119.9387,3.0015,1.6418,219.2715,33.961999999999996,2.65,28.4925,3.1587,0.3974,226.4721
600969,郴电国际,2.6954,33.3902,17.1591,5.245,0.1451,620.2619,5.1329,35.0679,24.2746,7.4152,0.2845,632.6889,8.8704,30.4383,41.4369,6.5159,0.499,541.0822,10.987,32.766,53.3944,6.7423,0.6158,584.6054,2.281,39.4564,11.3862,7.9043,0.1413,636.9427,4.6929,38.3558,21.9206,8.2115,0.2813,639.8862,7.6472,35.306999999999995,36.812,7.3346,0.4078,662.0893,10.6156,33.9124,59.1754,6.0836,0.5921,608.0054,3.1008,29.0248,25.1521,3.5782,0.1667,539.8919999999999
600995,文山电力,8.0944,11.1188,46.2928,1.9441,1.4155,63.5818,17.9174,10.0461,91.7998,1.9608,3.053,58.9584,44.141999999999996,6.1166,100.7452,2.68,4.3676,61.8188,58.9416,6.1077,221.8053,1.6230000000000002,6.2138,57.9356,328.6533,0.2738,63.074,1.4269,1.8645,48.2703,178.0596,1.0109,106.8687,1.6843,2.9609,60.7923,237.7264,1.1358,98.234,2.7485,4.6314,58.2977,151.1994,2.381,180.7378,1.9918,6.3527,56.6688,19.1497,4.6998,24.6772,3.6471,1.2075,74.5342
600689,上海三毛,5.4473,16.5219,7.7051,11.6806,0.8698,103.4721,10.9854,16.3854,15.1819,11.8562,1.6506,109.0513,15.405,17.5268,23.6885,11.3979,2.1394,126.2036,22.8311,15.767999999999999,42.5839,8.4539,2.8926,124.4555,5.2334,17.1972,17.4272,5.1643,0.6235,144.3464,10.4057,17.2982,35.3192,5.0964,1.3247,135.8798,15.2883,17.6606,53.9164,5.0078,2.0038,134.744,24.6718,14.5916,88.8956,4.0497,2.8463,126.48,5.6733,15.8638,24.6597,3.6497,0.8346,107.8361
300598,诚迈科技,,,,,,,1.4999,120.008,49.3331,3.6487,1.0045,179.1936,2.2919,117.8062,111.2974,2.4259,1.5513,174.0476,3.1561,114.0648,76.8133,4.6867,1.8779,191.7035,0.6405,140.5152,13.7398,6.5503,0.3151,285.6236,1.2915,139.3728,38.5082,4.6743,0.6599,272.7686,1.8735,144.1153,65.528,4.1204,1.0431,258.8438,2.7161,132.543,67.6127,5.3244,1.3235,272.006,0.5445,165.2893,23.549,3.8218,0.2553,352.5264
600033,福建高速,1.2402,72.5689,15.5502,5.7877,0.5264,170.9726,2.9636,60.7369,34.1206,5.2754,1.1142,161.5509,4.3924,61.4698,48.8434,5.5279,1.5968,169.0882,6.6403,54.2144,81.3004,4.428,2.2941,156.9243,1.3923,64.6412,21.8346,4.1219,0.4676,192.4722,2.6933,66.8325,46.2526,3.8917,1.0311,174.5708,4.7581,56.7453,72.7805,3.7098,1.5108,178.7133,6.332999999999999,56.8451,105.3914,3.4158,2.1827,164.9333,1.4439,62.3312,23.3163,3.86,0.4623,194.6788
600179,安通控股,0.3427,262.6204,0.7434,121.0654,0.1865,482.5737,0.6343,283.7774,2.169,82.9876,0.40399999999999997,445.5446,11.1961,24.1155,37.5517,7.1901,2.0234,133.4388,13.3834,26.899,51.562,6.9819,3.0434,118.2888,2.5367,35.4792,25.2016,3.5712,0.5426,165.868,5.5655,32.3421,57.9257,3.1074,1.1772,152.9052,8.2792,32.6118,112.3908,2.4023,1.7972,150.2337,10.5623,34.0835,142.681,2.5231,2.6596,135.3587,2.1886,41.1222,22.8188,3.9441,0.5724,157.2327
002081,金螳螂,0.2604,345.6221,22.39,4.0197,0.2102,428.1637,0.5359,335.8836,46.9182,3.8365,0.4373,411.6167,0.847,318.7721,69.5561,3.8818,0.6933,389.4418,1.1366,316.7341,93.57,3.8474,0.9159,393.056,0.2544,353.7736,18.5336,4.856,0.2034,442.4779,0.5294,340.0076,38.7387,4.6465,0.43,418.6047,0.8461,319.1112,60.5965,4.4557,0.684,394.7368,1.1706,307.5346,89.7227,4.0124,0.9079,396.5194,0.2961,303.9514,22.7347,3.9587,0.2205,408.1633
600814,杭州解百,61.8706,1.4546,16.6998,5.3893,0.6121,147.0348,102.8109,1.7508,31.9797,5.6286,1.1456,157.1229,140.8376,1.9171,44.0882,6.1241,1.605,168.2243,129.97299999999998,2.7698,64.378,5.5920000000000005,2.1895,164.4211,42.6707,2.1092,18.9498,4.7494,0.5937,151.5917,78.2217,2.3012,38.2093,4.7109,1.1175,161.0738,108.5847,2.4865,53.2279,5.0725,1.5805,170.832,152.6357,2.3586,78.0759,4.6109,2.1283,169.1491,44.2257,2.035,22.2441,4.046,0.5527,162.83700000000002
300012,华测检测,0.9686,92.9176,118.5594,0.7591,0.3528,255.102,2.1601,83.3295,240.7478,0.7477,0.8375,214.9254,3.3631,80.2831,176.2711,1.5317,0.8517,317.013,5.5902,64.3984,363.5772,0.9902,1.3159,273.577,1.137,79.1557,58.4952,1.5386,0.2259,398.4064,2.3857,75.4496,119.0901,1.5115,0.4926,365.408,3.6684,73.6016,202.6754,1.3322,0.8252,327.1934,5.6499,63.7179,185.1197,1.9447,1.2484,288.3691,0.9959,90.3705,22.1725,4.0591,0.2677,336.1972
600317,营口港,1.9817,45.4156,10.905999999999999,8.2523,0.3187,282.3972,3.8327,46.9643,20.8717,8.6241,0.5856,307.377,5.117,52.7653,25.4416,10.6125,0.8414,320.8937,7.7641,46.3673,55.6765,6.4659,1.1533,312.1477,1.4805,60.7903,20.6767,4.3527,0.2634,341.6856,3.2587,55.2368,43.9888,4.092,0.5455,329.9725,4.974,54.2823,64.1569,4.2084,0.8164,330.7202,7.7422,46.4984,86.7926,4.1478,1.0569,340.6188,2.7876,32.2858,21.9224,4.1054,0.322,279.5031
600050,中国联通,3.6754,24.4871,12.2691,7.3355,1.1773,76.4461,7.2304,24.8949,28.7255,6.2662,2.3008,78.2337,10.5492,25.5944,42.2245,6.3944,3.3022,81.7637,16.023,22.4677,66.3571,5.4252,3.8622,93.2111,3.6409,24.7192,21.2783,4.2297,0.8253,109.0513,7.08,25.4237,48.8429,3.6853,1.5511,116.0467,10.5128,25.683000000000003,70.5902,3.8249,2.2631,119.3054,15.3008,23.5282,88.6443,4.0612,3.4569,104.1395,3.5511,25.3443,21.8162,4.1254,0.8794,102.3425
000665,湖北广电,5.6024,16.0645,9.2461,9.7338,0.7004,128.498,11.4757,15.6853,17.93,10.039,1.3729,131.1093,17.7279,15.2302,27.9497,9.6602,2.2385,120.6165,26.7116,13.4773,43.9509,8.191,2.5652,140.3399,4.508,19.9645,11.802,7.6258,0.5506,163.458,9.4069,19.1349,26.3825,6.8227,1.1767,152.9702,12.2539,22.0338,37.679,7.1658,1.6993,158.889,19.8408,18.1444,48.84,7.371,2.3545,152.8987,3.2078,28.0566,21.7393,4.14,0.5334,168.7289
002325,洪涛股份,0.2458,366.1513,49.5952,1.8147,0.1668,539.5683,0.4224,426.1364,80.2624,2.2426,0.2934,613.4969,0.6419,420.6263,102.6762,2.6296,0.3853,700.7527,0.7034,511.7998,130.0233,2.7687,0.46399999999999997,775.8621,0.1661,541.8423,20.3996,4.4119,0.1022,880.6262,0.4112,437.7432,39.6357,4.5414,0.2654,678.2216,0.5493,491.5347,43.8613,6.1558,0.3456,781.25,0.7046,510.9282,107.3776,3.3527,0.4337,830.0669,0.18600000000000003,483.871,21.6686,4.1535,0.1092,824.1758
600640,号百控股,2.5974,34.65,7.6025,11.8382,0.2516,357.7107,4.4029,40.8821,24.8928,7.231,0.488,368.8525,6.1341,44.0162,41.1544,6.5607,0.6547,412.4026,9.0921,39.5948,82.587,4.359,0.9584,375.626,3.0596,29.4156,34.0511,2.6431,0.3348,268.8172,5.1676,34.8324,52.4515,3.4317,0.6565,274.1813,6.8731,39.2836,95.8039,2.8183,0.9723,277.6921,6.4699,55.6423,137.7475,2.6135,1.4198,253.5568,0.8668,103.8302,21.5995,4.1668,0.1687,533.4914
002034,旺能环境,1.484,60.6469,1.7867,50.3722,0.4297,209.4485,3.4351,52.4002,5.9984,30.008000000000003,0.7586,237.2792,6.0136,44.8982,7.2623,37.1783,1.1111,243.0024,7.3637,48.8885,10.392999999999999,34.6387,1.4932,241.093,1.771,50.8187,1.9501,46.1515,0.2275,395.6044,3.4946,51.508,4.7837,37.6278,0.5142,350.0583,5.4191,49.8238,6.2711,43.0546,0.7816,345.4452,10.8531,33.1702,27.9051,12.9009,1.2993,277.0723,1.1611,77.5127,21.5589,4.1746,0.1294,695.5178
601595,上海电影,,,,,,,2.3577,76.3456,65.9561,2.7291,0.5826,308.9598,3.9516,68.3268,79.6935,3.388,0.5836,462.6456,4.0619,88.6285,148.4267,2.4254,0.7763,463.7382,0.9858,91.2964,19.1437,4.7013,0.1379,652.6468,1.9469,92.4547,32.5744,5.5258,0.2913,617.9197,3.0791,87.68799999999999,51.6978,5.2227,0.4499,600.1334,3.8227,94.1743,100.6143,3.5780000000000003,0.5888,611.413,0.9418,95.5617,21.5566,4.1751,0.1541,584.0363
002095,生意宝,7.4412,12.0948,28.8917,3.1151,0.1073,838.7698,17.2318,10.4458,100.6332,1.7887,0.28600000000000003,629.3706,28.6295,9.4308,137.0613,1.9699,0.2808,961.5385,49.3827,7.29,87.2322,4.1269,0.4475,804.4693,10.0373,8.9666,18.3456,4.9058,0.0855,1052.6316,24.2531,7.4217,35.0298,5.1385,0.1709,1053.2475,29.2603,9.2275,52.1565,5.1767,0.2507,1076.9844,62.699,5.7417,69.2303,5.2,0.3348,1075.2688,12.3198,7.3053,21.2111,4.2431,0.0637,1412.8728
002905,金逸影视,,,,,,,,,,,,,,,,,,,20.3536,17.6873,71.4654,5.0374,2.2182,162.2938,,,,,,,9.7342,18.4915,29.348000000000003,6.1333,0.8663,207.7802,16.8687,16.006,48.8602,5.526,1.3456,200.65400000000002,16.1962,22.2274,69.383,5.1886,1.4473,248.739,3.3826,26.6068,20.5545,4.3786,0.3182,282.841
002267,陕天然气,4.2363,21.245,20.5397,4.3818,1.1840000000000002,76.0135,5.9998,30.000999999999998,31.6951,5.6791,1.8904,95.2179,7.3667,36.6514,40.3266,6.6953,2.376,113.6364,14.9883,24.0187,57.3604,6.2761,3.9634,90.8311,4.2410000000000005,21.2214,19.4773,4.6208,1.4292,62.9723,6.9110000000000005,26.0454,35.7331,5.0373,2.3124,77.8412,9.0482,29.8402,45.6971,5.9085,3.1166,86.6329,15.0198,23.9684,61.0181,5.8999,4.3409,82.9321,4.2329,21.261999999999997,19.9447,4.5125,1.192,75.5034
600083,博信股份,0.4276,210.4771,0.3417,263.3889,0.2123,423.9284,0.8170000000000001,220.3182,0.8921,201.7711,0.4353,413.5079,1.4504,186.1555,1.4789,182.5681,0.7298,369.9644,2.2413,160.6211,1.6671,215.9439,0.9207,391.0068,0.3785,237.7807,0.2746,327.7495,0.1444,623.2687,0.7394,243.4406,0.8043,223.7971,0.3383,532.0721,1.1977,225.4321,1.3673,197.4695,0.5579999999999999,483.871,2.3004,156.4945,2.3524,153.0352,0.8301,433.6827,5.4747,16.4393,19.5423,4.6054,3.103,29.0042
300496,中科创达,0.6224,144.6015,12.1631,7.3994,0.1543,583.2793,1.2573,143.1639,18.5622,9.6971,0.2985,603.0151,2.0352,132.6651,16.5807,16.284000000000002,0.4733,570.4627,2.9584,121.6874,40.1066,8.9761,0.6765,532.1508,0.6381,141.0437,6.3867,14.0918,0.1413,636.9427,1.3457,133.7594,11.2616,15.9835,0.2998,600.4003,1.9897,135.6988,18.3763,14.6928,0.4498,600.2668,3.1376,114.7374,58.7565,6.127000000000001,0.6988,515.1689,0.7166,125.5931,19.4769,4.6209,0.1803,499.1681
300550,和仁科技,,,,,,,0.6921,260.078,433.3535,0.4154,0.385,467.5325,1.0495,257.2654,535.9341,0.5038,0.6273,430.4161,1.7651,203.9545,499.2759,0.721,0.7154,503.215,0.2436,369.4581,67.428,1.3348,0.095,947.3684,0.6179,291.3093,179.1933,1.0045,0.2585,696.325,0.8972,300.9362,315.6643,0.8553,0.3999,675.1688,1.6172,222.607,185.3653,1.9421,0.6203,580.3643,0.2356,382.0034,19.0684,4.7199,0.0984,914.6341
002561,徐家汇,39.5242,2.2771,13.0811,6.8802,0.4004,224.7752,69.1352,2.6036,25.5099,7.0561,0.763,235.9109,75.6778,3.5678,39.625,6.8139,1.0743,251.3264,90.7381,3.9675,60.2847,5.9717,1.4469999999999998,248.7906,31.7215,2.8372,16.8949,5.3271,0.366,245.9016,58.3901,3.0827,32.658,5.5117,0.7025,256.2278,67.7157,3.9873,44.4305,6.0769,0.9792,275.7353,81.6044,4.4115,69.7923,5.1582,1.307,275.4399,29.5912,3.0414,18.8837,4.766,0.3395,265.0957
603103,横店影视,,,,,,,,,,,,,,,,,,,72.8293,4.9431,77.5935,4.6396,4.0184,89.5879,,,,,,,50.0765,3.5945,36.0988,4.9863,2.2896,78.6164,68.4875,3.9423,51.0769,5.2861,1.9538,138.1922,74.0484,4.8617,71.0207,5.0689,2.548,141.2873,17.2212,5.2261,18.788,4.7903,0.6254,143.9079
300578,会畅通讯,,,,,,,1.8907,95.2028,2105.895,0.0855,0.7867,228.8039,2.8344,95.2583,705.2039,0.3829,1.1949,225.9603,3.9026,92.2462,267.5835,1.3454,1.7243,208.7804,0.8595,104.712,56.2448,1.6001,0.2806,320.7413,1.7385,103.5375,148.3431,1.2134,0.6135,293.3985,2.5535,105.7372,168.109,1.6061,0.9449,285.7445,3.5771,100.6402,207.5169,1.7348,1.3188,272.9754,0.7191,125.1564,18.6066,4.837,0.2099,428.7756
002306,*ST云网,1.8237,49.3502,28.2731,3.1832,0.1848,487.01300000000003,3.4167,52.6824,57.2755,3.1427,0.3952,455.4656,4.4879,60.1618,56.4762,4.7808,0.5969,452.3371,7.2213,49.8525,79.9647,4.502,0.8407,428.2146,1.7001,52.9381,18.0334,4.9907,0.3022,297.816,3.6799,48.9144,43.2086,4.1658,0.6008,299.6005,5.0851,53.0963,51.0021,5.2939,0.9231,292.4927,8.1607,44.1139,72.4033,4.9721,1.1635,309.4113,2.2315,40.3316,18.4063,4.8896,0.2771,324.7925
